,time_period,rainfall,mean_temperature,disease_cases,population,parent,location,Cases,E,month,ID_year,ID_spat
8,2012-11,104.269,25.54,0.0,45260.473269312,-,Boqueron,0.0,45260.473269312,11,2012,Boqueron
9,2012-12,122.363,27.88,0.0,45260.473269312,-,Boqueron,0.0,45260.473269312,12,2012,Boqueron
10,2013-01,78.734,27.08,11.0,45880.6728407382,-,Boqueron,11.0,45880.6728407382,1,2013,Boqueron
11,2013-02,133.527,26.52,7.0,45880.6728407382,-,Boqueron,7.0,45880.6728407382,2,2013,Boqueron
12,2013-03,154.963,23.65,40.0,45880.6728407382,-,Boqueron,40.0,45880.6728407382,3,2013,Boqueron
13,2013-04,184.119,21.75,18.0,45880.6728407382,-,Boqueron,18.0,45880.6728407382,4,2013,Boqueron
14,2013-05,154.44,18.73,13.0,45880.6728407382,-,Boqueron,13.0,45880.6728407382,5,2013,Boqueron
15,2013-06,141.62,17.0,0.0,45880.6728407382,-,Boqueron,0.0,45880.6728407382,6,2013,Boqueron
16,2013-07,44.265,16.42,2.0,45880.6728407382,-,Boqueron,2.0,45880.6728407382,7,2013,Boqueron
17,2013-08,106.618,14.99,0.0,45880.6728407382,-,Boqueron,0.0,45880.6728407382,8,2013,Boqueron
18,2013-09,147.308,19.13,0.0,45880.6728407382,-,Boqueron,0.0,45880.6728407382,9,2013,Boqueron
19,2013-10,171.988,21.83,0.0,45880.6728407382,-,Boqueron,0.0,45880.6728407382,10,2013,Boqueron
20,2013-11,206.386,24.18,0.0,45880.6728407382,-,Boqueron,0.0,45880.6728407382,11,2013,Boqueron
21,2013-12,84.093,27.06,0.0,45880.6728407382,-,Boqueron,0.0,45880.6728407382,12,2013,Boqueron
22,2014-01,101.571,27.82,0.0,46514.9678569696,-,Boqueron,0.0,46514.9678569696,1,2014,Boqueron
23,2014-02,61.244,28.24,0.0,46514.9678569696,-,Boqueron,0.0,46514.9678569696,2,2014,Boqueron
24,2014-03,192.427,24.13,0.0,46514.9678569696,-,Boqueron,0.0,46514.9678569696,3,2014,Boqueron
25,2014-04,289.98,21.85,0.0,46514.9678569696,-,Boqueron,0.0,46514.9678569696,4,2014,Boqueron
26,2014-05,206.762,18.58,0.0,46514.9678569696,-,Boqueron,0.0,46514.9678569696,5,2014,Boqueron
27,2014-06,323.912,16.98,1.0,46514.9678569696,-,Boqueron,1.0,46514.9678569696,6,2014,Boqueron
28,2014-07,121.505,17.12,0.0,46514.9678569696,-,Boqueron,0.0,46514.9678569696,7,2014,Boqueron
29,2014-08,39.519,19.65,0.0,46514.9678569696,-,Boqueron,0.0,46514.9678569696,8,2014,Boqueron
30,2014-09,327.215,22.28,0.0,46514.9678569696,-,Boqueron,0.0,46514.9678569696,9,2014,Boqueron
31,2014-10,40.398,25.94,0.0,46514.9678569696,-,Boqueron,0.0,46514.9678569696,10,2014,Boqueron
32,2014-11,208.377,23.99,0.0,46514.9678569696,-,Boqueron,0.0,46514.9678569696,11,2014,Boqueron
33,2014-12,152.806,26.03,0.0,46514.9678569696,-,Boqueron,0.0,46514.9678569696,12,2014,Boqueron
34,2015-01,216.637,26.71,0.0,47142.2151507985,-,Boqueron,0.0,47142.2151507985,1,2015,Boqueron
35,2015-02,108.268,26.44,0.0,47142.2151507985,-,Boqueron,0.0,47142.2151507985,2,2015,Boqueron
36,2015-03,97.021,25.55,1.0,47142.2151507985,-,Boqueron,1.0,47142.2151507985,3,2015,Boqueron
37,2015-04,133.917,22.45,0.0,47142.2151507985,-,Boqueron,0.0,47142.2151507985,4,2015,Boqueron
38,2015-05,202.576,19.42,9.0,47142.2151507985,-,Boqueron,9.0,47142.2151507985,5,2015,Boqueron
39,2015-06,143.395,18.79,12.0,47142.2151507985,-,Boqueron,12.0,47142.2151507985,6,2015,Boqueron
40,2015-07,153.586,17.04,10.0,47142.2151507985,-,Boqueron,10.0,47142.2151507985,7,2015,Boqueron
41,2015-08,71.892,21.84,2.0,47142.2151507985,-,Boqueron,2.0,47142.2151507985,8,2015,Boqueron
42,2015-09,64.194,21.31,0.0,47142.2151507985,-,Boqueron,0.0,47142.2151507985,9,2015,Boqueron
43,2015-10,159.286,23.06,1.0,47142.2151507985,-,Boqueron,1.0,47142.2151507985,10,2015,Boqueron
44,2015-11,328.18,23.56,0.0,47142.2151507985,-,Boqueron,0.0,47142.2151507985,11,2015,Boqueron
45,2015-12,480.832,25.49,0.0,47142.2151507985,-,Boqueron,0.0,47142.2151507985,12,2015,Boqueron
46,2016-01,146.69,27.43,14.0,47769.4624446273,-,Boqueron,14.0,47769.4624446273,1,2016,Boqueron
47,2016-02,256.555,27.21,33.0,47769.4624446273,-,Boqueron,33.0,47769.4624446273,2,2016,Boqueron
48,2016-03,189.331,23.16,32.0,47769.4624446273,-,Boqueron,32.0,47769.4624446273,3,2016,Boqueron
49,2016-04,142.402,24.04,25.0,47769.4624446273,-,Boqueron,25.0,47769.4624446273,4,2016,Boqueron
50,2016-05,80.697,16.47,42.0,47769.4624446273,-,Boqueron,42.0,47769.4624446273,5,2016,Boqueron
51,2016-06,22.376,13.18,18.0,47769.4624446273,-,Boqueron,18.0,47769.4624446273,6,2016,Boqueron
52,2016-07,85.025,16.59,0.0,47769.4624446273,-,Boqueron,0.0,47769.4624446273,7,2016,Boqueron
53,2016-08,83.749,18.76,0.0,47769.4624446273,-,Boqueron,0.0,47769.4624446273,8,2016,Boqueron
54,2016-09,40.992,18.7,0.0,47769.4624446273,-,Boqueron,0.0,47769.4624446273,9,2016,Boqueron
55,2016-10,207.035,22.41,4.0,47769.4624446273,-,Boqueron,4.0,47769.4624446273,10,2016,Boqueron
56,2016-11,160.358,23.27,0.0,47769.4624446273,-,Boqueron,0.0,47769.4624446273,11,2016,Boqueron
57,2016-12,127.841,26.09,12.0,47769.4624446273,-,Boqueron,12.0,47769.4624446273,12,2016,Boqueron
0,2012-03,90.514,26.22,14.0,361211.018484933,-,Caaguazu,14.0,361211.018484933,3,2012,Caaguazu
1,2012-04,188.776,23.73,43.0,361211.018484933,-,Caaguazu,43.0,361211.018484933,4,2012,Caaguazu
2,2012-05,101.114,21.64,19.0,361211.018484933,-,Caaguazu,19.0,361211.018484933,5,2012,Caaguazu
3,2012-06,43.351,19.22,36.0,361211.018484933,-,Caaguazu,36.0,361211.018484933,6,2012,Caaguazu
4,2012-07,25.345,17.21,3.0,361211.018484933,-,Caaguazu,3.0,361211.018484933,7,2012,Caaguazu
5,2012-08,19.558,22.82,1.0,361211.018484933,-,Caaguazu,1.0,361211.018484933,8,2012,Caaguazu
6,2012-09,33.238,26.04,4.0,361211.018484933,-,Caaguazu,4.0,361211.018484933,9,2012,Caaguazu
7,2012-10,41.109,29.29,1.0,361211.018484933,-,Caaguazu,1.0,361211.018484933,10,2012,Caaguazu
8,2012-11,176.922,26.5,0.0,361211.018484933,-,Caaguazu,0.0,361211.018484933,11,2012,Caaguazu
9,2012-12,62.035,28.99,6.0,361211.018484933,-,Caaguazu,6.0,361211.018484933,12,2012,Caaguazu
10,2013-01,50.678,30.36,29.0,366160.655611478,-,Caaguazu,29.0,366160.655611478,1,2013,Caaguazu
11,2013-02,64.744,29.32,131.0,366160.655611478,-,Caaguazu,131.0,366160.655611478,2,2013,Caaguazu
12,2013-03,39.309,27.2,478.0,366160.655611478,-,Caaguazu,478.0,366160.655611478,3,2013,Caaguazu
13,2013-04,56.195,24.52,336.0,366160.655611478,-,Caaguazu,336.0,366160.655611478,4,2013,Caaguazu
14,2013-05,51.635,22.31,338.0,366160.655611478,-,Caaguazu,338.0,366160.655611478,5,2013,Caaguazu
15,2013-06,99.605,19.67,491.0,366160.655611478,-,Caaguazu,491.0,366160.655611478,6,2013,Caaguazu
16,2013-07,13.75,19.28,576.0,366160.655611478,-,Caaguazu,576.0,366160.655611478,7,2013,Caaguazu
17,2013-08,14.168,19.58,0.0,366160.655611478,-,Caaguazu,0.0,366160.655611478,8,2013,Caaguazu
18,2013-09,37.033,23.37,7.0,366160.655611478,-,Caaguazu,7.0,366160.655611478,9,2013,Caaguazu
19,2013-10,193.889,24.76,1.0,366160.655611478,-,Caaguazu,1.0,366160.655611478,10,2013,Caaguazu
20,2013-11,76.494,26.99,3.0,366160.655611478,-,Caaguazu,3.0,366160.655611478,11,2013,Caaguazu
21,2013-12,98.575,29.59,2.0,366160.655611478,-,Caaguazu,2.0,366160.655611478,12,2013,Caaguazu
22,2014-01,151.352,27.44,0.0,371222.7844909,-,Caaguazu,0.0,371222.7844909,1,2014,Caaguazu
23,2014-02,75.96,28.05,0.0,371222.7844909,-,Caaguazu,0.0,371222.7844909,2,2014,Caaguazu
24,2014-03,153.325,25.04,1.0,371222.7844909,-,Caaguazu,1.0,371222.7844909,3,2014,Caaguazu
25,2014-04,84.78,24.49,0.0,371222.7844909,-,Caaguazu,0.0,371222.7844909,4,2014,Caaguazu
26,2014-05,106.624,21.07,0.0,371222.7844909,-,Caaguazu,0.0,371222.7844909,5,2014,Caaguazu
27,2014-06,83.487,19.15,0.0,371222.7844909,-,Caaguazu,0.0,371222.7844909,6,2014,Caaguazu
28,2014-07,38.355,19.11,0.0,371222.7844909,-,Caaguazu,0.0,371222.7844909,7,2014,Caaguazu
29,2014-08,7.941,23.3,0.0,371222.7844909,-,Caaguazu,0.0,371222.7844909,8,2014,Caaguazu
30,2014-09,21.884,26.89,0.0,371222.7844909,-,Caaguazu,0.0,371222.7844909,9,2014,Caaguazu
31,2014-10,42.571,30.17,0.0,371222.7844909,-,Caaguazu,0.0,371222.7844909,10,2014,Caaguazu
32,2014-11,122.096,27.04,0.0,371222.7844909,-,Caaguazu,0.0,371222.7844909,11,2014,Caaguazu
33,2014-12,71.15,28.24,0.0,371222.7844909,-,Caaguazu,0.0,371222.7844909,12,2014,Caaguazu
34,2015-01,95.235,29.58,33.0,376228.667493883,-,Caaguazu,33.0,376228.667493883,1,2015,Caaguazu
35,2015-02,166.39,28.5,307.0,376228.667493883,-,Caaguazu,307.0,376228.667493883,2,2015,Caaguazu
36,2015-03,91.924,27.17,880.0,376228.667493883,-,Caaguazu,880.0,376228.667493883,3,2015,Caaguazu
37,2015-04,134.676,24.91,1125.0,376228.667493883,-,Caaguazu,1125.0,376228.667493883,4,2015,Caaguazu
38,2015-05,133.348,21.32,454.0,376228.667493883,-,Caaguazu,454.0,376228.667493883,5,2015,Caaguazu
39,2015-06,33.715,21.1,266.0,376228.667493883,-,Caaguazu,266.0,376228.667493883,6,2015,Caaguazu
40,2015-07,43.464,19.24,329.0,376228.667493883,-,Caaguazu,329.0,376228.667493883,7,2015,Caaguazu
41,2015-08,31.416,24.02,542.0,376228.667493883,-,Caaguazu,542.0,376228.667493883,8,2015,Caaguazu
42,2015-09,37.832,25.53,163.0,376228.667493883,-,Caaguazu,163.0,376228.667493883,9,2015,Caaguazu
43,2015-10,101.788,25.87,95.0,376228.667493883,-,Caaguazu,95.0,376228.667493883,10,2015,Caaguazu
44,2015-11,82.002,27.06,724.0,376228.667493883,-,Caaguazu,724.0,376228.667493883,11,2015,Caaguazu
45,2015-12,137.354,28.88,466.0,376228.667493883,-,Caaguazu,466.0,376228.667493883,12,2015,Caaguazu
46,2016-01,132.873,29.95,16.0,381234.550496866,-,Caaguazu,16.0,381234.550496866,1,2016,Caaguazu
47,2016-02,113.922,29.34,20.0,381234.550496866,-,Caaguazu,20.0,381234.550496866,2,2016,Caaguazu
48,2016-03,117.768,25.27,15.0,381234.550496866,-,Caaguazu,15.0,381234.550496866,3,2016,Caaguazu
49,2016-04,55.507,25.68,2.0,381234.550496866,-,Caaguazu,2.0,381234.550496866,4,2016,Caaguazu
50,2016-05,59.771,18.94,1.0,381234.550496866,-,Caaguazu,1.0,381234.550496866,5,2016,Caaguazu
51,2016-06,19.63,16.14,0.0,381234.550496866,-,Caaguazu,0.0,381234.550496866,6,2016,Caaguazu
52,2016-07,15.799,20.04,0.0,381234.550496866,-,Caaguazu,0.0,381234.550496866,7,2016,Caaguazu
53,2016-08,23.654,23.01,0.0,381234.550496866,-,Caaguazu,0.0,381234.550496866,8,2016,Caaguazu
54,2016-09,24.06,23.0,0.0,381234.550496866,-,Caaguazu,0.0,381234.550496866,9,2016,Caaguazu
55,2016-10,62.428,26.57,0.0,381234.550496866,-,Caaguazu,0.0,381234.550496866,10,2016,Caaguazu
56,2016-11,134.281,26.06,0.0,381234.550496866,-,Caaguazu,0.0,381234.550496866,11,2016,Caaguazu
57,2016-12,98.526,28.24,0.0,381234.550496866,-,Caaguazu,0.0,381234.550496866,12,2016,Caaguazu
0,2012-03,73.059,24.8,0.0,185550.768502372,-,Caazapa,0.0,185550.768502372,3,2012,Caazapa
1,2012-04,245.457,21.77,1.0,185550.768502372,-,Caazapa,1.0,185550.768502372,4,2012,Caazapa
2,2012-05,102.0,19.37,0.0,185550.768502372,-,Caazapa,0.0,185550.768502372,5,2012,Caazapa
3,2012-06,148.721,17.42,0.0,185550.768502372,-,Caazapa,0.0,185550.768502372,6,2012,Caazapa
4,2012-07,140.616,16.18,2.0,185550.768502372,-,Caazapa,2.0,185550.768502372,7,2012,Caazapa
5,2012-08,20.663,21.37,1.0,185550.768502372,-,Caazapa,1.0,185550.768502372,8,2012,Caazapa
6,2012-09,33.404,22.63,1.0,185550.768502372,-,Caazapa,1.0,185550.768502372,9,2012,Caazapa
7,2012-10,198.274,24.67,0.0,185550.768502372,-,Caazapa,0.0,185550.768502372,10,2012,Caazapa
8,2012-11,96.829,25.4,0.0,185550.768502372,-,Caazapa,0.0,185550.768502372,11,2012,Caazapa
9,2012-12,131.531,27.59,4.0,185550.768502372,-,Caazapa,4.0,185550.768502372,12,2012,Caazapa
10,2013-01,136.198,26.29,5.0,188093.35144043,-,Caazapa,5.0,188093.35144043,1,2013,Caazapa
11,2013-02,203.481,25.6,8.0,188093.35144043,-,Caazapa,8.0,188093.35144043,2,2013,Caazapa
12,2013-03,174.034,23.71,26.0,188093.35144043,-,Caazapa,26.0,188093.35144043,3,2013,Caazapa
13,2013-04,161.979,21.62,13.0,188093.35144043,-,Caazapa,13.0,188093.35144043,4,2013,Caazapa
14,2013-05,153.984,19.29,12.0,188093.35144043,-,Caazapa,12.0,188093.35144043,5,2013,Caazapa
15,2013-06,189.891,17.57,3.0,188093.35144043,-,Caazapa,3.0,188093.35144043,6,2013,Caazapa
16,2013-07,49.856,16.93,1.0,188093.35144043,-,Caazapa,1.0,188093.35144043,7,2013,Caazapa
17,2013-08,75.111,16.1,1.0,188093.35144043,-,Caazapa,1.0,188093.35144043,8,2013,Caazapa
18,2013-09,158.705,19.94,8.0,188093.35144043,-,Caazapa,8.0,188093.35144043,9,2013,Caazapa
19,2013-10,136.789,22.16,0.0,188093.35144043,-,Caazapa,0.0,188093.35144043,10,2013,Caazapa
20,2013-11,156.723,24.58,0.0,188093.35144043,-,Caazapa,0.0,188093.35144043,11,2013,Caazapa
21,2013-12,103.397,26.67,2.0,188093.35144043,-,Caazapa,2.0,188093.35144043,12,2013,Caazapa
22,2014-01,151.756,26.7,0.0,190693.720354353,-,Caazapa,0.0,190693.720354353,1,2014,Caazapa
23,2014-02,77.493,27.26,0.0,190693.720354353,-,Caazapa,0.0,190693.720354353,2,2014,Caazapa
24,2014-03,225.205,23.85,0.0,190693.720354353,-,Caazapa,0.0,190693.720354353,3,2014,Caazapa
25,2014-04,222.817,22.18,20.0,190693.720354353,-,Caazapa,20.0,190693.720354353,4,2014,Caazapa
26,2014-05,175.061,18.92,0.0,190693.720354353,-,Caazapa,0.0,190693.720354353,5,2014,Caazapa
27,2014-06,329.531,17.96,0.0,190693.720354353,-,Caazapa,0.0,190693.720354353,6,2014,Caazapa
28,2014-07,136.068,17.4,0.0,190693.720354353,-,Caazapa,0.0,190693.720354353,7,2014,Caazapa
29,2014-08,53.707,20.29,0.0,190693.720354353,-,Caazapa,0.0,190693.720354353,8,2014,Caazapa
30,2014-09,330.744,22.83,0.0,190693.720354353,-,Caazapa,0.0,190693.720354353,9,2014,Caazapa
31,2014-10,39.564,26.26,0.0,190693.720354353,-,Caazapa,0.0,190693.720354353,10,2014,Caazapa
32,2014-11,193.948,24.23,0.0,190693.720354353,-,Caazapa,0.0,190693.720354353,11,2014,Caazapa
33,2014-12,158.21,25.47,0.0,190693.720354353,-,Caazapa,0.0,190693.720354353,12,2014,Caazapa
34,2015-01,221.987,26.49,0.0,193265.196280343,-,Caazapa,0.0,193265.196280343,1,2015,Caazapa
35,2015-02,144.369,25.88,0.0,193265.196280343,-,Caazapa,0.0,193265.196280343,2,2015,Caazapa
36,2015-03,107.95,24.88,7.0,193265.196280343,-,Caazapa,7.0,193265.196280343,3,2015,Caazapa
37,2015-04,132.107,22.56,9.0,193265.196280343,-,Caazapa,9.0,193265.196280343,4,2015,Caazapa
38,2015-05,163.419,19.59,4.0,193265.196280343,-,Caazapa,4.0,193265.196280343,5,2015,Caazapa
39,2015-06,113.339,19.26,2.0,193265.196280343,-,Caazapa,2.0,193265.196280343,6,2015,Caazapa
40,2015-07,332.64,17.38,1.0,193265.196280343,-,Caazapa,1.0,193265.196280343,7,2015,Caazapa
41,2015-08,48.42,22.79,2.0,193265.196280343,-,Caazapa,2.0,193265.196280343,8,2015,Caazapa
42,2015-09,129.68,22.6,5.0,193265.196280343,-,Caazapa,5.0,193265.196280343,9,2015,Caazapa
43,2015-10,115.734,24.08,0.0,193265.196280343,-,Caazapa,0.0,193265.196280343,10,2015,Caazapa
44,2015-11,350.939,23.98,1.0,193265.196280343,-,Caazapa,1.0,193265.196280343,11,2015,Caazapa
45,2015-12,389.678,25.41,8.0,193265.196280343,-,Caazapa,8.0,193265.196280343,12,2015,Caazapa
46,2016-01,173.033,26.84,22.0,195836.672206334,-,Caazapa,22.0,195836.672206334,1,2016,Caazapa
47,2016-02,254.522,26.49,17.0,195836.672206334,-,Caazapa,17.0,195836.672206334,2,2016,Caazapa
48,2016-03,242.32,23.38,13.0,195836.672206334,-,Caazapa,13.0,195836.672206334,3,2016,Caazapa
49,2016-04,83.09,24.57,3.0,195836.672206334,-,Caazapa,3.0,195836.672206334,4,2016,Caazapa
50,2016-05,170.085,17.18,3.0,195836.672206334,-,Caazapa,3.0,195836.672206334,5,2016,Caazapa
51,2016-06,11.942,14.36,0.0,195836.672206334,-,Caazapa,0.0,195836.672206334,6,2016,Caazapa
52,2016-07,76.218,17.31,0.0,195836.672206334,-,Caazapa,0.0,195836.672206334,7,2016,Caazapa
53,2016-08,183.277,19.05,0.0,195836.672206334,-,Caazapa,0.0,195836.672206334,8,2016,Caazapa
54,2016-09,56.44,18.86,0.0,195836.672206334,-,Caazapa,0.0,195836.672206334,9,2016,Caazapa
55,2016-10,188.614,22.69,0.0,195836.672206334,-,Caazapa,0.0,195836.672206334,10,2016,Caazapa
56,2016-11,116.887,23.63,0.0,195836.672206334,-,Caazapa,0.0,195836.672206334,11,2016,Caazapa
57,2016-12,158.72,25.51,0.0,195836.672206334,-,Caazapa,0.0,195836.672206334,12,2016,Caazapa
0,2012-03,77.995,24.41,0.0,175844.793579102,-,Canindeyu,0.0,175844.793579102,3,2012,Canindeyu
1,2012-04,197.698,21.02,25.0,175844.793579102,-,Canindeyu,25.0,175844.793579102,4,2012,Canindeyu
2,2012-05,98.829,18.96,1.0,175844.793579102,-,Canindeyu,1.0,175844.793579102,5,2012,Canindeyu
3,2012-06,142.042,16.6,29.0,175844.793579102,-,Canindeyu,29.0,175844.793579102,6,2012,Canindeyu
4,2012-07,114.888,14.93,9.0,175844.793579102,-,Canindeyu,9.0,175844.793579102,7,2012,Canindeyu
5,2012-08,35.323,20.56,0.0,175844.793579102,-,Canindeyu,0.0,175844.793579102,8,2012,Canindeyu
6,2012-09,32.344,21.66,4.0,175844.793579102,-,Canindeyu,4.0,175844.793579102,9,2012,Canindeyu
7,2012-10,246.17,23.75,0.0,175844.793579102,-,Canindeyu,0.0,175844.793579102,10,2012,Canindeyu
8,2012-11,86.728,25.03,0.0,175844.793579102,-,Canindeyu,0.0,175844.793579102,11,2012,Canindeyu
9,2012-12,155.513,26.98,0.0,175844.793579102,-,Canindeyu,0.0,175844.793579102,12,2012,Canindeyu
10,2013-01,94.479,26.11,3.0,178254.376549354,-,Canindeyu,3.0,178254.376549354,1,2013,Canindeyu
11,2013-02,159.06,25.42,50.0,178254.376549354,-,Canindeyu,50.0,178254.376549354,2,2013,Canindeyu
12,2013-03,224.868,23.0,55.0,178254.376549354,-,Canindeyu,55.0,178254.376549354,3,2013,Canindeyu
13,2013-04,197.716,21.12,280.0,178254.376549354,-,Canindeyu,280.0,178254.376549354,4,2013,Canindeyu
14,2013-05,162.183,18.39,203.0,178254.376549354,-,Canindeyu,203.0,178254.376549354,5,2013,Canindeyu
15,2013-06,183.347,16.68,159.0,178254.376549354,-,Canindeyu,159.0,178254.376549354,6,2013,Canindeyu
16,2013-07,41.304,16.05,37.0,178254.376549354,-,Canindeyu,37.0,178254.376549354,7,2013,Canindeyu
17,2013-08,135.494,14.78,1.0,178254.376549354,-,Canindeyu,1.0,178254.376549354,8,2013,Canindeyu
18,2013-09,192.472,18.89,0.0,178254.376549354,-,Canindeyu,0.0,178254.376549354,9,2013,Canindeyu
19,2013-10,206.993,21.39,1.0,178254.376549354,-,Canindeyu,1.0,178254.376549354,10,2013,Canindeyu
20,2013-11,172.486,23.9,0.0,178254.376549354,-,Canindeyu,0.0,178254.376549354,11,2013,Canindeyu
21,2013-12,113.089,26.17,0.0,178254.376549354,-,Canindeyu,0.0,178254.376549354,12,2013,Canindeyu
22,2014-01,145.362,26.71,0.0,180718.72276893,-,Canindeyu,0.0,180718.72276893,1,2014,Canindeyu
23,2014-02,77.538,27.15,3.0,180718.72276893,-,Canindeyu,3.0,180718.72276893,2,2014,Canindeyu
24,2014-03,219.671,23.38,3.0,180718.72276893,-,Canindeyu,3.0,180718.72276893,3,2014,Canindeyu
25,2014-04,274.414,21.39,3.0,180718.72276893,-,Canindeyu,3.0,180718.72276893,4,2014,Canindeyu
26,2014-05,223.98,18.16,0.0,180718.72276893,-,Canindeyu,0.0,180718.72276893,5,2014,Canindeyu
27,2014-06,384.259,16.9,0.0,180718.72276893,-,Canindeyu,0.0,180718.72276893,6,2014,Canindeyu
28,2014-07,115.002,16.68,0.0,180718.72276893,-,Canindeyu,0.0,180718.72276893,7,2014,Canindeyu
29,2014-08,45.739,19.27,0.0,180718.72276893,-,Canindeyu,0.0,180718.72276893,8,2014,Canindeyu
30,2014-09,396.063,21.8,0.0,180718.72276893,-,Canindeyu,0.0,180718.72276893,9,2014,Canindeyu
31,2014-10,50.324,25.67,0.0,180718.72276893,-,Canindeyu,0.0,180718.72276893,10,2014,Canindeyu
32,2014-11,218.86,23.68,0.0,180718.72276893,-,Canindeyu,0.0,180718.72276893,11,2014,Canindeyu
33,2014-12,235.971,25.19,1.0,180718.72276893,-,Canindeyu,1.0,180718.72276893,12,2014,Canindeyu
34,2015-01,245.164,26.11,3.0,183155.687363845,-,Canindeyu,3.0,183155.687363845,1,2015,Canindeyu
35,2015-02,144.115,25.63,55.0,183155.687363845,-,Canindeyu,55.0,183155.687363845,2,2015,Canindeyu
36,2015-03,128.836,24.59,48.0,183155.687363845,-,Canindeyu,48.0,183155.687363845,3,2015,Canindeyu
37,2015-04,110.369,21.84,269.0,183155.687363845,-,Canindeyu,269.0,183155.687363845,4,2015,Canindeyu
38,2015-05,231.782,19.01,587.0,183155.687363845,-,Canindeyu,587.0,183155.687363845,5,2015,Canindeyu
39,2015-06,157.173,18.42,19.0,183155.687363845,-,Canindeyu,19.0,183155.687363845,6,2015,Canindeyu
40,2015-07,190.363,16.73,98.0,183155.687363845,-,Canindeyu,98.0,183155.687363845,7,2015,Canindeyu
41,2015-08,62.689,21.84,1067.0,183155.687363845,-,Canindeyu,1067.0,183155.687363845,8,2015,Canindeyu
42,2015-09,106.827,21.22,52.0,183155.687363845,-,Canindeyu,52.0,183155.687363845,9,2015,Canindeyu
43,2015-10,161.522,23.04,1.0,183155.687363845,-,Canindeyu,1.0,183155.687363845,10,2015,Canindeyu
44,2015-11,342.359,23.28,3.0,183155.687363845,-,Canindeyu,3.0,183155.687363845,11,2015,Canindeyu
45,2015-12,449.98,24.95,8.0,183155.687363845,-,Canindeyu,8.0,183155.687363845,12,2015,Canindeyu
46,2016-01,160.336,26.87,7.0,185592.651958759,-,Canindeyu,7.0,185592.651958759,1,2016,Canindeyu
47,2016-02,243.771,26.43,13.0,185592.651958759,-,Canindeyu,13.0,185592.651958759,2,2016,Canindeyu
48,2016-03,209.91,22.8,1.0,185592.651958759,-,Canindeyu,1.0,185592.651958759,3,2016,Canindeyu
49,2016-04,141.281,23.78,1.0,185592.651958759,-,Canindeyu,1.0,185592.651958759,4,2016,Canindeyu
50,2016-05,118.238,16.39,0.0,185592.651958759,-,Canindeyu,0.0,185592.651958759,5,2016,Canindeyu
51,2016-06,9.332,13.17,0.0,185592.651958759,-,Canindeyu,0.0,185592.651958759,6,2016,Canindeyu
52,2016-07,106.251,16.3,0.0,185592.651958759,-,Canindeyu,0.0,185592.651958759,7,2016,Canindeyu
53,2016-08,115.292,18.17,0.0,185592.651958759,-,Canindeyu,0.0,185592.651958759,8,2016,Canindeyu
54,2016-09,54.725,18.07,1.0,185592.651958759,-,Canindeyu,1.0,185592.651958759,9,2016,Canindeyu
55,2016-10,203.791,21.91,0.0,185592.651958759,-,Canindeyu,0.0,185592.651958759,10,2016,Canindeyu
56,2016-11,155.324,22.97,0.0,185592.651958759,-,Canindeyu,0.0,185592.651958759,11,2016,Canindeyu
57,2016-12,139.797,25.53,0.0,185592.651958759,-,Canindeyu,0.0,185592.651958759,12,2016,Canindeyu
0,2012-03,77.394,24.55,113.0,238379.576594761,-,Concepcion,113.0,238379.576594761,3,2012,Concepcion
1,2012-04,251.401,22.27,420.0,238379.576594761,-,Concepcion,420.0,238379.576594761,4,2012,Concepcion
2,2012-05,118.515,19.58,227.0,238379.576594761,-,Concepcion,227.0,238379.576594761,5,2012,Concepcion
3,2012-06,161.486,18.06,144.0,238379.576594761,-,Concepcion,144.0,238379.576594761,6,2012,Concepcion
4,2012-07,85.285,17.19,135.0,238379.576594761,-,Concepcion,135.0,238379.576594761,7,2012,Concepcion
5,2012-08,9.072,21.89,9.0,238379.576594761,-,Concepcion,9.0,238379.576594761,8,2012,Concepcion
6,2012-09,37.488,23.32,25.0,238379.576594761,-,Concepcion,25.0,238379.576594761,9,2012,Concepcion
7,2012-10,126.963,25.09,10.0,238379.576594761,-,Concepcion,10.0,238379.576594761,10,2012,Concepcion
8,2012-11,92.396,25.59,0.0,238379.576594761,-,Concepcion,0.0,238379.576594761,11,2012,Concepcion
9,2012-12,106.355,27.77,0.0,238379.576594761,-,Concepcion,0.0,238379.576594761,12,2012,Concepcion
10,2013-01,112.642,26.24,56.0,241646.067211445,-,Concepcion,56.0,241646.067211445,1,2013,Concepcion
11,2013-02,222.519,25.59,155.0,241646.067211445,-,Concepcion,155.0,241646.067211445,2,2013,Concepcion
