"time_period","org_unit","product","disease_cases","year","rainfall","mean_temperature","population","location"
"2019-10","0105 Naxaythong","Primaquine 7.5 mg",0,2019,9.55741935483871,27.6032258064516,86205,"0105 Naxaythong-Primaquine 7.5 mg"
"2019-11","0105 Naxaythong","Primaquine 7.5 mg",0,2019,3.38166666666667,25.36,86205,"0105 Naxaythong-Primaquine 7.5 mg"
"2019-12","0105 Naxaythong","Primaquine 7.5 mg",0,2019,0.189333333333333,22.4633333333333,86205,"0105 Naxaythong-Primaquine 7.5 mg"
"2020-01","0105 Naxaythong","Primaquine 7.5 mg",80,2020,0.340967741935484,24.7548387096774,88296,"0105 Naxaythong-Primaquine 7.5 mg"
"2020-02","0105 Naxaythong","Primaquine 7.5 mg",0,2020,1.96724137931034,24.7172413793103,88296,"0105 Naxaythong-Primaquine 7.5 mg"
"2020-03","0105 Naxaythong","Primaquine 7.5 mg",0,2020,14.3567741935484,27.4741935483871,88296,"0105 Naxaythong-Primaquine 7.5 mg"
"2020-04","0105 Naxaythong","Primaquine 7.5 mg",0,2020,20.2896666666667,28.7666666666667,88296,"0105 Naxaythong-Primaquine 7.5 mg"
"2020-05","0105 Naxaythong","Primaquine 7.5 mg",0,2020,48.6996774193548,30.4387096774194,88296,"0105 Naxaythong-Primaquine 7.5 mg"
"2020-06","0105 Naxaythong","Primaquine 7.5 mg",60,2020,63.806,27.5133333333333,88296,"0105 Naxaythong-Primaquine 7.5 mg"
"2020-07","0105 Naxaythong","Primaquine 7.5 mg",0,2020,97.6616129032258,27.6483870967742,88296,"0105 Naxaythong-Primaquine 7.5 mg"
"2020-08","0105 Naxaythong","Primaquine 7.5 mg",0,2020,136.881612903226,26.3225806451613,88296,"0105 Naxaythong-Primaquine 7.5 mg"
"2020-09","0105 Naxaythong","Primaquine 7.5 mg",0,2020,88.0386666666667,27.0633333333333,88296,"0105 Naxaythong-Primaquine 7.5 mg"
"2020-10","0105 Naxaythong","Primaquine 7.5 mg",0,2020,40.6974193548387,24.941935483871,88296,"0105 Naxaythong-Primaquine 7.5 mg"
"2020-11","0105 Naxaythong","Primaquine 7.5 mg",0,2020,6.037,24.7466666666667,88296,"0105 Naxaythong-Primaquine 7.5 mg"
"2020-12","0105 Naxaythong","Primaquine 7.5 mg",0,2020,0.36258064516129,21.5774193548387,88296,"0105 Naxaythong-Primaquine 7.5 mg"
"2021-01","0105 Naxaythong","Primaquine 7.5 mg",0,2021,0.723548387096774,21.0451612903226,90355,"0105 Naxaythong-Primaquine 7.5 mg"
"2021-02","0105 Naxaythong","Primaquine 7.5 mg",0,2021,5.59178571428571,24.2821428571429,90355,"0105 Naxaythong-Primaquine 7.5 mg"
"2021-03","0105 Naxaythong","Primaquine 7.5 mg",0,2021,17.6103225806452,28.2161290322581,90355,"0105 Naxaythong-Primaquine 7.5 mg"
"2021-04","0105 Naxaythong","Primaquine 7.5 mg",0,2021,37.6123333333333,27.5,90355,"0105 Naxaythong-Primaquine 7.5 mg"
"2021-05","0105 Naxaythong","Primaquine 7.5 mg",0,2021,36.568064516129,29.3161290322581,90355,"0105 Naxaythong-Primaquine 7.5 mg"
"2021-06","0105 Naxaythong","Primaquine 7.5 mg",0,2021,102.563333333333,27.44,90355,"0105 Naxaythong-Primaquine 7.5 mg"
"2019-02","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2019,10.8303571428571,26.6321428571429,86205,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2019-03","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2019,7.93903225806452,28.5032258064516,86205,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2019-04","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2019,12.623,30.85,86205,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2019-05","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2019,56.2387096774194,28.6548387096774,86205,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2019-06","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2019,80.113,27.7733333333333,86205,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2019-07","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2019,58.8748387096774,27.4225806451613,86205,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2019-08","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2019,147.54935483871,26.1032258064516,86205,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2019-09","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2019,51.1546666666667,27.0266666666667,86205,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2019-10","0105 Naxaythong","Rapid Diagnostic Test (RDT)",80,2019,9.55741935483871,27.6032258064516,86205,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2019-11","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2019,3.38166666666667,25.36,86205,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2019-12","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2019,0.189333333333333,22.4633333333333,86205,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2020-01","0105 Naxaythong","Rapid Diagnostic Test (RDT)",332,2020,0.340967741935484,24.7548387096774,88296,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2020-02","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2020,1.96724137931034,24.7172413793103,88296,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2020-03","0105 Naxaythong","Rapid Diagnostic Test (RDT)",416,2020,14.3567741935484,27.4741935483871,88296,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2020-04","0105 Naxaythong","Rapid Diagnostic Test (RDT)",60,2020,20.2896666666667,28.7666666666667,88296,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2020-05","0105 Naxaythong","Rapid Diagnostic Test (RDT)",30,2020,48.6996774193548,30.4387096774194,88296,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2020-06","0105 Naxaythong","Rapid Diagnostic Test (RDT)",80,2020,63.806,27.5133333333333,88296,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2020-07","0105 Naxaythong","Rapid Diagnostic Test (RDT)",190,2020,97.6616129032258,27.6483870967742,88296,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2020-08","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2020,136.881612903226,26.3225806451613,88296,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2020-09","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2020,88.0386666666667,27.0633333333333,88296,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2020-10","0105 Naxaythong","Rapid Diagnostic Test (RDT)",80,2020,40.6974193548387,24.941935483871,88296,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2020-11","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2020,6.037,24.7466666666667,88296,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2020-12","0105 Naxaythong","Rapid Diagnostic Test (RDT)",60,2020,0.36258064516129,21.5774193548387,88296,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2021-01","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2021,0.723548387096774,21.0451612903226,90355,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2021-02","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2021,5.59178571428571,24.2821428571429,90355,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2021-03","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2021,17.6103225806452,28.2161290322581,90355,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2021-04","0105 Naxaythong","Rapid Diagnostic Test (RDT)",162,2021,37.6123333333333,27.5,90355,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2021-05","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2021,36.568064516129,29.3161290322581,90355,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2021-06","0105 Naxaythong","Rapid Diagnostic Test (RDT)",0,2021,102.563333333333,27.44,90355,"0105 Naxaythong-Rapid Diagnostic Test (RDT)"
"2019-02","0106 Xaithani","Artesunate 60 mg",0,2019,12.1860714285714,26.4678571428571,228375,"0106 Xaithani-Artesunate 60 mg"
"2019-03","0106 Xaithani","Artesunate 60 mg",0,2019,10.0264516129032,28.4,228375,"0106 Xaithani-Artesunate 60 mg"
"2019-04","0106 Xaithani","Artesunate 60 mg",0,2019,13.583,30.6066666666667,228375,"0106 Xaithani-Artesunate 60 mg"
"2019-05","0106 Xaithani","Artesunate 60 mg",0,2019,55.1867741935484,28.3451612903226,228375,"0106 Xaithani-Artesunate 60 mg"
"2019-06","0106 Xaithani","Artesunate 60 mg",0,2019,77.09,27.6,228375,"0106 Xaithani-Artesunate 60 mg"
"2019-07","0106 Xaithani","Artesunate 60 mg",0,2019,54.0412903225806,27.1838709677419,228375,"0106 Xaithani-Artesunate 60 mg"
"2019-08","0106 Xaithani","Artesunate 60 mg",0,2019,140.756129032258,25.8774193548387,228375,"0106 Xaithani-Artesunate 60 mg"
"2019-09","0106 Xaithani","Artesunate 60 mg",0,2019,47.5653333333333,26.82,228375,"0106 Xaithani-Artesunate 60 mg"
"2019-10","0106 Xaithani","Artesunate 60 mg",0,2019,8.29741935483871,27.5258064516129,228375,"0106 Xaithani-Artesunate 60 mg"
"2019-11","0106 Xaithani","Artesunate 60 mg",0,2019,2.972,25.1666666666667,228375,"0106 Xaithani-Artesunate 60 mg"
"2019-12","0106 Xaithani","Artesunate 60 mg",0,2019,0.27,22.0833333333333,228375,"0106 Xaithani-Artesunate 60 mg"
"2020-01","0106 Xaithani","Artesunate 60 mg",0,2020,0.0587096774193548,24.4322580645161,234937,"0106 Xaithani-Artesunate 60 mg"
"2020-02","0106 Xaithani","Artesunate 60 mg",0,2020,2.09758620689655,24.4758620689655,234937,"0106 Xaithani-Artesunate 60 mg"
"2020-03","0106 Xaithani","Artesunate 60 mg",0,2020,13.8012903225806,27.2548387096774,234937,"0106 Xaithani-Artesunate 60 mg"
"2020-04","0106 Xaithani","Artesunate 60 mg",0,2020,19.4636666666667,28.4466666666667,234937,"0106 Xaithani-Artesunate 60 mg"
"2020-05","0106 Xaithani","Artesunate 60 mg",0,2020,51.4783870967742,30.3,234937,"0106 Xaithani-Artesunate 60 mg"
"2020-06","0106 Xaithani","Artesunate 60 mg",0,2020,64.1686666666667,27.4166666666667,234937,"0106 Xaithani-Artesunate 60 mg"
"2020-07","0106 Xaithani","Artesunate 60 mg",0,2020,94.4487096774194,27.5935483870968,234937,"0106 Xaithani-Artesunate 60 mg"
"2020-08","0106 Xaithani","Artesunate 60 mg",0,2020,139.592580645161,26.2258064516129,234937,"0106 Xaithani-Artesunate 60 mg"
"2020-09","0106 Xaithani","Artesunate 60 mg",10,2020,80.9206666666667,26.9333333333333,234937,"0106 Xaithani-Artesunate 60 mg"
"2020-10","0106 Xaithani","Artesunate 60 mg",0,2020,35.7835483870968,24.8225806451613,234937,"0106 Xaithani-Artesunate 60 mg"
"2020-11","0106 Xaithani","Artesunate 60 mg",0,2020,4.98366666666667,24.6033333333333,234937,"0106 Xaithani-Artesunate 60 mg"
"2020-12","0106 Xaithani","Artesunate 60 mg",0,2020,0.392903225806452,21.3483870967742,234937,"0106 Xaithani-Artesunate 60 mg"
"2021-01","0106 Xaithani","Artesunate 60 mg",0,2021,0.419354838709677,20.7225806451613,241486,"0106 Xaithani-Artesunate 60 mg"
"2021-02","0106 Xaithani","Artesunate 60 mg",0,2021,5.90464285714286,24.1071428571429,241486,"0106 Xaithani-Artesunate 60 mg"
"2021-03","0106 Xaithani","Artesunate 60 mg",0,2021,20.1564516129032,27.9129032258065,241486,"0106 Xaithani-Artesunate 60 mg"
"2021-04","0106 Xaithani","Artesunate 60 mg",0,2021,39.9106666666667,27.4933333333333,241486,"0106 Xaithani-Artesunate 60 mg"
"2021-05","0106 Xaithani","Artesunate 60 mg",0,2021,30.6070967741935,29.1225806451613,241486,"0106 Xaithani-Artesunate 60 mg"
"2021-06","0106 Xaithani","Artesunate 60 mg",0,2021,101.027333333333,27.25,241486,"0106 Xaithani-Artesunate 60 mg"
"2019-02","0106 Xaithani","Coartem [6x1 tablets]",0,2019,12.1860714285714,26.4678571428571,228375,"0106 Xaithani-Coartem [6x1 tablets]"
"2019-03","0106 Xaithani","Coartem [6x1 tablets]",0,2019,10.0264516129032,28.4,228375,"0106 Xaithani-Coartem [6x1 tablets]"
"2019-04","0106 Xaithani","Coartem [6x1 tablets]",0,2019,13.583,30.6066666666667,228375,"0106 Xaithani-Coartem [6x1 tablets]"
"2019-05","0106 Xaithani","Coartem [6x1 tablets]",0,2019,55.1867741935484,28.3451612903226,228375,"0106 Xaithani-Coartem [6x1 tablets]"
"2019-06","0106 Xaithani","Coartem [6x1 tablets]",0,2019,77.09,27.6,228375,"0106 Xaithani-Coartem [6x1 tablets]"
"2019-07","0106 Xaithani","Coartem [6x1 tablets]",0,2019,54.0412903225806,27.1838709677419,228375,"0106 Xaithani-Coartem [6x1 tablets]"
"2019-08","0106 Xaithani","Coartem [6x1 tablets]",0,2019,140.756129032258,25.8774193548387,228375,"0106 Xaithani-Coartem [6x1 tablets]"
"2019-09","0106 Xaithani","Coartem [6x1 tablets]",0,2019,47.5653333333333,26.82,228375,"0106 Xaithani-Coartem [6x1 tablets]"
"2019-10","0106 Xaithani","Coartem [6x1 tablets]",0,2019,8.29741935483871,27.5258064516129,228375,"0106 Xaithani-Coartem [6x1 tablets]"
"2019-11","0106 Xaithani","Coartem [6x1 tablets]",0,2019,2.972,25.1666666666667,228375,"0106 Xaithani-Coartem [6x1 tablets]"
"2019-12","0106 Xaithani","Coartem [6x1 tablets]",0,2019,0.27,22.0833333333333,228375,"0106 Xaithani-Coartem [6x1 tablets]"
"2020-01","0106 Xaithani","Coartem [6x1 tablets]",0,2020,0.0587096774193548,24.4322580645161,234937,"0106 Xaithani-Coartem [6x1 tablets]"
"2020-02","0106 Xaithani","Coartem [6x1 tablets]",0,2020,2.09758620689655,24.4758620689655,234937,"0106 Xaithani-Coartem [6x1 tablets]"
"2020-03","0106 Xaithani","Coartem [6x1 tablets]",0,2020,13.8012903225806,27.2548387096774,234937,"0106 Xaithani-Coartem [6x1 tablets]"
"2020-04","0106 Xaithani","Coartem [6x1 tablets]",0,2020,19.4636666666667,28.4466666666667,234937,"0106 Xaithani-Coartem [6x1 tablets]"
"2020-05","0106 Xaithani","Coartem [6x1 tablets]",0,2020,51.4783870967742,30.3,234937,"0106 Xaithani-Coartem [6x1 tablets]"
"2020-06","0106 Xaithani","Coartem [6x1 tablets]",0,2020,64.1686666666667,27.4166666666667,234937,"0106 Xaithani-Coartem [6x1 tablets]"
"2020-07","0106 Xaithani","Coartem [6x1 tablets]",0,2020,94.4487096774194,27.5935483870968,234937,"0106 Xaithani-Coartem [6x1 tablets]"
"2020-08","0106 Xaithani","Coartem [6x1 tablets]",0,2020,139.592580645161,26.2258064516129,234937,"0106 Xaithani-Coartem [6x1 tablets]"
"2020-09","0106 Xaithani","Coartem [6x1 tablets]",1,2020,80.9206666666667,26.9333333333333,234937,"0106 Xaithani-Coartem [6x1 tablets]"
"2020-10","0106 Xaithani","Coartem [6x1 tablets]",0,2020,35.7835483870968,24.8225806451613,234937,"0106 Xaithani-Coartem [6x1 tablets]"
"2020-11","0106 Xaithani","Coartem [6x1 tablets]",0,2020,4.98366666666667,24.6033333333333,234937,"0106 Xaithani-Coartem [6x1 tablets]"
"2020-12","0106 Xaithani","Coartem [6x1 tablets]",0,2020,0.392903225806452,21.3483870967742,234937,"0106 Xaithani-Coartem [6x1 tablets]"
"2021-01","0106 Xaithani","Coartem [6x1 tablets]",0,2021,0.419354838709677,20.7225806451613,241486,"0106 Xaithani-Coartem [6x1 tablets]"
"2021-02","0106 Xaithani","Coartem [6x1 tablets]",0,2021,5.90464285714286,24.1071428571429,241486,"0106 Xaithani-Coartem [6x1 tablets]"
"2021-03","0106 Xaithani","Coartem [6x1 tablets]",0,2021,20.1564516129032,27.9129032258065,241486,"0106 Xaithani-Coartem [6x1 tablets]"
"2021-04","0106 Xaithani","Coartem [6x1 tablets]",0,2021,39.9106666666667,27.4933333333333,241486,"0106 Xaithani-Coartem [6x1 tablets]"
"2021-05","0106 Xaithani","Coartem [6x1 tablets]",0,2021,30.6070967741935,29.1225806451613,241486,"0106 Xaithani-Coartem [6x1 tablets]"
"2021-06","0106 Xaithani","Coartem [6x1 tablets]",0,2021,101.027333333333,27.25,241486,"0106 Xaithani-Coartem [6x1 tablets]"
"2019-02","0106 Xaithani","Coartem [6x2 tablets]",0,2019,12.1860714285714,26.4678571428571,228375,"0106 Xaithani-Coartem [6x2 tablets]"
"2019-03","0106 Xaithani","Coartem [6x2 tablets]",0,2019,10.0264516129032,28.4,228375,"0106 Xaithani-Coartem [6x2 tablets]"
"2019-04","0106 Xaithani","Coartem [6x2 tablets]",0,2019,13.583,30.6066666666667,228375,"0106 Xaithani-Coartem [6x2 tablets]"
"2019-05","0106 Xaithani","Coartem [6x2 tablets]",0,2019,55.1867741935484,28.3451612903226,228375,"0106 Xaithani-Coartem [6x2 tablets]"
"2019-06","0106 Xaithani","Coartem [6x2 tablets]",0,2019,77.09,27.6,228375,"0106 Xaithani-Coartem [6x2 tablets]"
"2019-07","0106 Xaithani","Coartem [6x2 tablets]",0,2019,54.0412903225806,27.1838709677419,228375,"0106 Xaithani-Coartem [6x2 tablets]"
"2019-08","0106 Xaithani","Coartem [6x2 tablets]",0,2019,140.756129032258,25.8774193548387,228375,"0106 Xaithani-Coartem [6x2 tablets]"
"2019-09","0106 Xaithani","Coartem [6x2 tablets]",0,2019,47.5653333333333,26.82,228375,"0106 Xaithani-Coartem [6x2 tablets]"
"2019-10","0106 Xaithani","Coartem [6x2 tablets]",0,2019,8.29741935483871,27.5258064516129,228375,"0106 Xaithani-Coartem [6x2 tablets]"
"2019-11","0106 Xaithani","Coartem [6x2 tablets]",0,2019,2.972,25.1666666666667,228375,"0106 Xaithani-Coartem [6x2 tablets]"
"2019-12","0106 Xaithani","Coartem [6x2 tablets]",0,2019,0.27,22.0833333333333,228375,"0106 Xaithani-Coartem [6x2 tablets]"
"2020-01","0106 Xaithani","Coartem [6x2 tablets]",0,2020,0.0587096774193548,24.4322580645161,234937,"0106 Xaithani-Coartem [6x2 tablets]"
"2020-02","0106 Xaithani","Coartem [6x2 tablets]",0,2020,2.09758620689655,24.4758620689655,234937,"0106 Xaithani-Coartem [6x2 tablets]"
"2020-03","0106 Xaithani","Coartem [6x2 tablets]",0,2020,13.8012903225806,27.2548387096774,234937,"0106 Xaithani-Coartem [6x2 tablets]"
"2020-04","0106 Xaithani","Coartem [6x2 tablets]",0,2020,19.4636666666667,28.4466666666667,234937,"0106 Xaithani-Coartem [6x2 tablets]"
"2020-05","0106 Xaithani","Coartem [6x2 tablets]",0,2020,51.4783870967742,30.3,234937,"0106 Xaithani-Coartem [6x2 tablets]"
"2020-06","0106 Xaithani","Coartem [6x2 tablets]",0,2020,64.1686666666667,27.4166666666667,234937,"0106 Xaithani-Coartem [6x2 tablets]"
"2020-07","0106 Xaithani","Coartem [6x2 tablets]",0,2020,94.4487096774194,27.5935483870968,234937,"0106 Xaithani-Coartem [6x2 tablets]"
"2020-08","0106 Xaithani","Coartem [6x2 tablets]",0,2020,139.592580645161,26.2258064516129,234937,"0106 Xaithani-Coartem [6x2 tablets]"
"2020-09","0106 Xaithani","Coartem [6x2 tablets]",1,2020,80.9206666666667,26.9333333333333,234937,"0106 Xaithani-Coartem [6x2 tablets]"
"2020-10","0106 Xaithani","Coartem [6x2 tablets]",0,2020,35.7835483870968,24.8225806451613,234937,"0106 Xaithani-Coartem [6x2 tablets]"
"2020-11","0106 Xaithani","Coartem [6x2 tablets]",0,2020,4.98366666666667,24.6033333333333,234937,"0106 Xaithani-Coartem [6x2 tablets]"
"2020-12","0106 Xaithani","Coartem [6x2 tablets]",0,2020,0.392903225806452,21.3483870967742,234937,"0106 Xaithani-Coartem [6x2 tablets]"
"2021-01","0106 Xaithani","Coartem [6x2 tablets]",0,2021,0.419354838709677,20.7225806451613,241486,"0106 Xaithani-Coartem [6x2 tablets]"
"2021-02","0106 Xaithani","Coartem [6x2 tablets]",0,2021,5.90464285714286,24.1071428571429,241486,"0106 Xaithani-Coartem [6x2 tablets]"
"2021-03","0106 Xaithani","Coartem [6x2 tablets]",0,2021,20.1564516129032,27.9129032258065,241486,"0106 Xaithani-Coartem [6x2 tablets]"
"2021-04","0106 Xaithani","Coartem [6x2 tablets]",0,2021,39.9106666666667,27.4933333333333,241486,"0106 Xaithani-Coartem [6x2 tablets]"
"2021-05","0106 Xaithani","Coartem [6x2 tablets]",0,2021,30.6070967741935,29.1225806451613,241486,"0106 Xaithani-Coartem [6x2 tablets]"
"2021-06","0106 Xaithani","Coartem [6x2 tablets]",0,2021,101.027333333333,27.25,241486,"0106 Xaithani-Coartem [6x2 tablets]"
"2019-02","0106 Xaithani","Coartem [6x3 tablets]",0,2019,12.1860714285714,26.4678571428571,228375,"0106 Xaithani-Coartem [6x3 tablets]"
"2019-03","0106 Xaithani","Coartem [6x3 tablets]",0,2019,10.0264516129032,28.4,228375,"0106 Xaithani-Coartem [6x3 tablets]"
"2019-04","0106 Xaithani","Coartem [6x3 tablets]",0,2019,13.583,30.6066666666667,228375,"0106 Xaithani-Coartem [6x3 tablets]"
"2019-05","0106 Xaithani","Coartem [6x3 tablets]",0,2019,55.1867741935484,28.3451612903226,228375,"0106 Xaithani-Coartem [6x3 tablets]"
"2019-06","0106 Xaithani","Coartem [6x3 tablets]",0,2019,77.09,27.6,228375,"0106 Xaithani-Coartem [6x3 tablets]"
"2019-07","0106 Xaithani","Coartem [6x3 tablets]",0,2019,54.0412903225806,27.1838709677419,228375,"0106 Xaithani-Coartem [6x3 tablets]"
"2019-08","0106 Xaithani","Coartem [6x3 tablets]",0,2019,140.756129032258,25.8774193548387,228375,"0106 Xaithani-Coartem [6x3 tablets]"
"2019-09","0106 Xaithani","Coartem [6x3 tablets]",0,2019,47.5653333333333,26.82,228375,"0106 Xaithani-Coartem [6x3 tablets]"
"2019-10","0106 Xaithani","Coartem [6x3 tablets]",0,2019,8.29741935483871,27.5258064516129,228375,"0106 Xaithani-Coartem [6x3 tablets]"
"2019-11","0106 Xaithani","Coartem [6x3 tablets]",0,2019,2.972,25.1666666666667,228375,"0106 Xaithani-Coartem [6x3 tablets]"
"2019-12","0106 Xaithani","Coartem [6x3 tablets]",0,2019,0.27,22.0833333333333,228375,"0106 Xaithani-Coartem [6x3 tablets]"
"2020-01","0106 Xaithani","Coartem [6x3 tablets]",0,2020,0.0587096774193548,24.4322580645161,234937,"0106 Xaithani-Coartem [6x3 tablets]"
"2020-02","0106 Xaithani","Coartem [6x3 tablets]",0,2020,2.09758620689655,24.4758620689655,234937,"0106 Xaithani-Coartem [6x3 tablets]"
"2020-03","0106 Xaithani","Coartem [6x3 tablets]",0,2020,13.8012903225806,27.2548387096774,234937,"0106 Xaithani-Coartem [6x3 tablets]"
"2020-04","0106 Xaithani","Coartem [6x3 tablets]",0,2020,19.4636666666667,28.4466666666667,234937,"0106 Xaithani-Coartem [6x3 tablets]"
"2020-05","0106 Xaithani","Coartem [6x3 tablets]",0,2020,51.4783870967742,30.3,234937,"0106 Xaithani-Coartem [6x3 tablets]"
"2020-06","0106 Xaithani","Coartem [6x3 tablets]",0,2020,64.1686666666667,27.4166666666667,234937,"0106 Xaithani-Coartem [6x3 tablets]"
"2020-07","0106 Xaithani","Coartem [6x3 tablets]",0,2020,94.4487096774194,27.5935483870968,234937,"0106 Xaithani-Coartem [6x3 tablets]"
"2020-08","0106 Xaithani","Coartem [6x3 tablets]",0,2020,139.592580645161,26.2258064516129,234937,"0106 Xaithani-Coartem [6x3 tablets]"
"2020-09","0106 Xaithani","Coartem [6x3 tablets]",1,2020,80.9206666666667,26.9333333333333,234937,"0106 Xaithani-Coartem [6x3 tablets]"
"2020-10","0106 Xaithani","Coartem [6x3 tablets]",0,2020,35.7835483870968,24.8225806451613,234937,"0106 Xaithani-Coartem [6x3 tablets]"
"2020-11","0106 Xaithani","Coartem [6x3 tablets]",0,2020,4.98366666666667,24.6033333333333,234937,"0106 Xaithani-Coartem [6x3 tablets]"
