item_id,country,case,model,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
MinasGerais,Brazil,Dengue,Auto ARIMA,2017-05,8730635.714,16295.10333,7183,1197.166667,12347.24176,0.219956052,3.457703067,1.446396912,0,2.26856513,9.005291905,43967.62929,0,16295.10333,0.5,42748.29443,1
MinasGerais,Brazil,Dengue,Auto ARIMA,2017-06,18375970.38,25322.00249,4800,800,12513.38798,0.337265476,6.927800891,1.531726739,0,5.275417186,8.686204871,38806.88858,0,25322.00249,0.666666667,44818.45306,1
MinasGerais,Brazil,Dengue,Auto ARIMA,2017-07,15609512.1,15794.48707,4218,703,12483.63587,0.210869216,3.584580626,1.439648873,0,3.744544114,8.977517764,37614.68048,0,15794.48707,0.666666667,45701.34062,1
Para,Brazil,Dengue,Auto ARIMA,2017-01,367818.6419,3239.902105,6557,1092.833333,557.3876404,0.968775848,0.776404438,0.585910457,0,0.494113483,6.741241265,946.1424053,0,3239.902105,0.666666667,1926.267403,0.666666667
Para,Brazil,Dengue,Auto ARIMA,2017-02,457033.5737,3466.558145,5139,856.5,554.5027933,1.041941894,1.320562221,0.705577747,0,0.674558892,4.44325638,969.7727068,0.333333333,3466.558145,1,1611.167596,1
Para,Brazil,Dengue,Auto ARIMA,2017-03,465918.0237,3582.04485,3285,547.5,553.4388889,1.078723391,1.386962094,0.78461099,0,1.090424612,4.451452168,1632.589188,0.333333333,3582.04485,1,1689.702873,1
Para,Brazil,Dengue,Auto ARIMA,2017-04,44026.16314,807.2215498,1866,311,555.320442,0.242268994,0.322696119,0.302964909,0,0.432594614,4.67889254,916.088394,0,807.2215498,0.5,1060.639613,1
Para,Brazil,Dengue,Auto ARIMA,2017-05,40187.8738,1045.028837,1475,245.8333333,560,0.311020487,0.730951246,1.235609973,0,0.708494127,4.588288818,1195.857032,0,1045.028837,0.166666667,769.7989731,1
Para,Brazil,Dengue,Auto ARIMA,2017-06,17339.22363,832.447821,1218,203,561.1912568,0.247226417,0.717860953,0.712550049,0,0.683454697,4.512002962,947.3550378,0,832.447821,0.5,960.5554679,1
Para,Brazil,Dengue,Auto ARIMA,2017-07,56270.53842,1450.380261,1170,195,559.5652174,0.431996193,1.329027842,0.752755212,0,1.239641249,4.230297638,768.7280631,0,1450.380261,0.833333333,1176.101527,1
Paraiba,Brazil,Dengue,Auto ARIMA,2017-01,5438376.92,12882.42856,2641,440.1666667,1137.932584,1.886817774,4.880571408,1.401203352,0,4.877860112,6.541596557,4277.52894,0.666666667,12882.42856,1,4926.488763,1
Paraiba,Brazil,Dengue,Auto ARIMA,2017-02,4075452.239,11592.23958,2934,489,1166.776536,1.655878286,4.008708518,1.321510702,0,3.951001903,6.944426661,4397.041788,0.666666667,11592.23958,1,4686.864356,1
Paraiba,Brazil,Dengue,Auto ARIMA,2017-03,1350253.122,7466.699769,3197,532.8333333,1209.216667,1.029137288,2.374853783,1.064919282,0,2.33553324,4.78868871,1042.154981,0.166666667,7466.699769,1,3563.467243,1
Paraiba,Brazil,Dengue,Auto ARIMA,2017-04,840892.2992,4114.042357,2902,483.6666667,1265.099448,0.541991958,1.58763973,0.823870448,0,1.417657601,4.809768043,1340.754905,0,4114.042357,0.666666667,3079.135992,1
Paraiba,Brazil,Dengue,Auto ARIMA,2017-05,1317898.547,6352.230117,2855,475.8333333,1300.89011,0.813831246,2.447022953,0.991262684,0,2.224949253,4.5115219,878.3839032,0,6352.230117,1,3401.173497,1
Paraiba,Brazil,Dengue,Auto ARIMA,2017-06,1412158.037,7393.764023,2687,447.8333333,1317.289617,0.935476897,2.983131126,1.132326341,0,2.751679949,4.15331304,836.9091307,0,7393.764023,1,3448.969883,1
Paraiba,Brazil,Dengue,Auto ARIMA,2017-07,854287.8872,4969.225761,2472,412,1323.152174,0.625932761,2.267006744,0.950853955,0,2.010204596,3.939428141,1087.076082,0,4969.225761,1,3135.471865,1
Parana,Brazil,Dengue,Auto ARIMA,2017-01,45334369.11,34875.71875,3029,504.8333333,2285.561798,2.543190824,11.52836929,1.646133117,0,11.51393818,35.99669873,32945.82273,0.833333333,34875.71875,1,10405.9686,1
Parana,Brazil,Dengue,Auto ARIMA,2017-02,35570755.2,30054.82642,2689,448.1666667,2330.731844,2.149169476,11.38472231,1.628131728,0,11.17695293,25.13939454,26102.88461,0.5,30054.82642,1,9777.298614,1
Parana,Brazil,Dengue,Auto ARIMA,2017-03,26098594.58,26082.45335,2288,381.3333333,2422.705556,1.794306183,11.37967109,1.68653414,0,11.39967367,27.69348003,22143.10914,0.5,26082.45335,1,8768.385531,1
Parana,Brazil,Dengue,Auto ARIMA,2017-04,6380462.289,12856.96275,1950,325,2523.845304,0.849032673,7.712002727,1.47876663,0,6.593314228,4.474480516,4623.071053,0.333333333,12856.96275,1,6378.118055,1
Parana,Brazil,Dengue,Auto ARIMA,2017-05,10110032.59,15802.30222,1725,287.5,2591.945055,1.016116076,10.1054248,1.68278592,0,9.160754913,6.076552037,7239.305646,0.333333333,15802.30222,0.666666667,6107.089218,0.833333333
Parana,Brazil,Dengue,Auto ARIMA,2017-06,12700899.38,19345.6234,1487,247.8333333,2592.26776,1.243803058,13.23174579,1.686702856,0,13.00983416,3.972627567,4001.23749,0.5,19345.6234,1,7543.949359,1
Parana,Brazil,Dengue,Auto ARIMA,2017-07,13985215.09,19702.09248,1813,302.1666667,2580.61413,1.272442106,11.07443977,1.637370977,0,10.86712216,4.204293241,6016.41044,0.666666667,19702.09248,1,8262.344574,1
Pernambuco,Brazil,Dengue,Auto ARIMA,2017-01,1057867.559,5701.171442,5284,880.6666667,2595.140449,0.366144052,1.256817114,0.734190789,0,1.078949932,5.894909037,4855.058281,0,5701.171442,1,7153.858759,1
Pernambuco,Brazil,Dengue,Auto ARIMA,2017-02,1187444.393,5039.82466,5486,914.3333333,2667.748603,0.314861294,1.145133162,0.599606015,0,0.91867019,5.504294089,4898.352194,0,5039.82466,1,6806.836676,1
Pernambuco,Brazil,Dengue,Auto ARIMA,2017-03,728521.4718,5112.625893,5588,931.3333333,2747.561111,0.31013116,1.0592989,0.617335483,0,0.914929473,5.774919902,5219.376169,0,5112.625893,1,7251.949975,1
Pernambuco,Brazil,Dengue,Auto ARIMA,2017-04,1529655.143,7567.816419,5232,872,2798.950276,0.450634206,1.957488827,0.820767094,0,1.446448092,5.630511026,4491.800925,0,7567.816419,1,7219.220517,1
Pernambuco,Brazil,Dengue,Auto ARIMA,2017-05,1149317.172,5110.635226,4858,809.6666667,2810.802198,0.303035389,1.469457027,0.750385632,0,1.052003958,5.445361767,5054.391092,0,5110.635226,0.833333333,7188.248183,1
Pernambuco,Brazil,Dengue,Auto ARIMA,2017-06,1209208.348,7378.158402,3939,656.5,2806.169399,0.438210561,2.30350203,0.977047953,0,1.873104443,5.724597338,5114.449952,0,7378.158402,1,7397.609046,1
Pernambuco,Brazil,Dengue,Auto ARIMA,2017-07,2706922.04,10010.68141,3029,504.8333333,2794.820652,0.596978164,3.679247555,1.189641743,0,3.304945993,5.28922976,4181.042551,0,10010.68141,1,7756.508995,1
Piaui,Brazil,Dengue,Auto ARIMA,2017-01,116907.9887,1378.897819,5546,924.3333333,410.4550562,0.559906133,0.244943846,0.211415141,0,0.24862925,4.912449346,622.7129765,0,1378.897819,0.5,862.7989541,1
Piaui,Brazil,Dengue,Auto ARIMA,2017-02,72341.33011,947.7725489,5826,971,408.5139665,0.386674886,0.151814153,0.13043373,0,0.162679806,4.642354862,616.131981,0,947.7725489,0.5,854.2072534,1
Piaui,Brazil,Dengue,Auto ARIMA,2017-03,78200.50136,1055.752606,5657,942.8333333,406.8555556,0.432484613,0.184172343,0.157785712,0,0.186627648,4.903208033,646.1789875,0.166666667,1055.752606,0.833333333,881.7942038,1
Piaui,Brazil,Dengue,Auto ARIMA,2017-04,106742.8722,1193.544439,4796,799.3333333,405.8674033,0.490120841,0.265283192,0.228629975,0,0.248862477,5.72134004,1306.407878,0.166666667,1193.544439,0.666666667,911.9087473,1
Piaui,Brazil,Dengue,Auto ARIMA,2017-05,115019.3362,1415.548077,3864,644,407.1483516,0.579456305,0.292182239,0.357454116,0,0.36634267,5.131617487,1061.940834,0,1415.548077,0,845.4085145,0.833333333
