item_id,country,case,model,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
0701phonethip-0701 Xamnua-BCG vaccine,Laos,EPI Logistics,Auto EWARS,2023-03,1.550716667,6,6,1,0.769230769,1.3,0.5,1.333333333,0,1,9.533333333,1.2,0.333333333,6,0.666666667,2.8,1
0701phonethip-0701 Xamnua-BCG vaccine,Laos,EPI Logistics,Auto EWARS,2023-04,1.53345,5,5,0.833333333,0.785714286,1.060606061,0.666666667,1.5,0,1,8.060606061,1,0.5,5,0.666666667,4.6,0.833333333
0701phonethip-0701 Xamnua-BCG vaccine,Laos,EPI Logistics,Auto EWARS,2023-05,1.4158,6,5,0.833333333,0.8,1.25,0.888888889,1.8,0,1.2,8.958333333,1,0.5,6,0.5,3,1
0701phonethip-0701 Xamnua-BCG vaccine,Laos,EPI Logistics,Auto EWARS,2023-06,1.77875,8,8,1.333333333,0.75,1.777777778,1,2,0,1,6.444444444,1.6,0.333333333,8,0.333333333,3.4,0.833333333
0701phonethip-0701 Xamnua-BCG vaccine,Laos,EPI Logistics,Auto EWARS,2023-07,2.004383333,6,9,1.5,0.764705882,1.307692308,0.604166667,1.05,0,0.666666667,10.46153846,1.8,0.333333333,6,0.5,3.8,0.833333333
0701phonethip-0701 Xamnua-BCG vaccine,Laos,EPI Logistics,Auto EWARS,2023-08,2.285416667,8,8,1.333333333,0.777777778,1.714285714,0.583333333,1.44,0,1,7.071428571,1.6,0.5,8,0.666666667,2.6,1
0701phonethip-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine,Laos,EPI Logistics,Auto EWARS,2023-02,99.49476667,31,41,6.833333333,7,0.738095238,1.59520202,0.701157231,0,0.756097561,9.404761905,6.8,0,31,0.666666667,35.2,1
0701phonethip-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine,Laos,EPI Logistics,Auto EWARS,2023-03,147.6686333,34,47,7.833333333,7.538461538,0.75170068,1.536700337,0.625043149,0,0.723404255,9.971088435,8,0.166666667,34,0.666666667,45,1
0701phonethip-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine,Laos,EPI Logistics,Auto EWARS,2023-04,90.76041667,23,45,7.5,7.785714286,0.49235474,1.094191919,0.525653595,0,0.511111111,9.119266055,8,0,23,0.5,32.2,1
0701phonethip-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine,Laos,EPI Logistics,Auto EWARS,2023-05,42.61131667,12,47,7.833333333,7.866666667,0.254237288,0.536195286,0.321150097,0,0.255319149,7.563559322,8.4,0,12,0.5,32,1
0701phonethip-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine,Laos,EPI Logistics,Auto EWARS,2023-06,5.140216667,25,60,10,7.5625,0.550964187,0.38956229,0.512476412,0,0.416666667,5.972451791,11.6,0,25,0,13.6,1
0701phonethip-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine,Laos,EPI Logistics,Auto EWARS,2023-07,7.421333333,22,60,10,7.235294118,0.506775068,0.338047138,0.432285983,0,0.366666667,5.22899729,11,0,22,0.166666667,15.4,1
0701phonethip-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine,Laos,EPI Logistics,Auto EWARS,2023-08,21.08475,33,56,9.333333333,6.944444444,0.792,0.572222222,0.896603397,0,0.589285714,9.768,11,0,33,0,19.2,0.833333333
0701phonethip-0701 Xamnua-Hep B vaccine,Laos,EPI Logistics,Auto EWARS,2023-02,5.8602,8,5,0.833333333,1.333333333,1,0.875,1.055555556,0,1.6,9,1,0.333333333,8,0.833333333,7.6,1
0701phonethip-0701 Xamnua-Hep B vaccine,Laos,EPI Logistics,Auto EWARS,2023-03,5.460383333,7,6,1,1.307692308,0.892156863,0.5,1,0,1.166666667,12.10784314,1.2,0.333333333,7,0.666666667,7.6,1
0701phonethip-0701 Xamnua-Hep B vaccine,Laos,EPI Logistics,Auto EWARS,2023-04,2.9895,6,7,1.166666667,1.357142857,0.736842105,0.541666667,1.055555556,0,0.857142857,7.98245614,1.4,0.333333333,6,0.666666667,5.8,1
0701phonethip-0701 Xamnua-Hep B vaccine,Laos,EPI Logistics,Auto EWARS,2023-05,1.631383333,5,7,1.166666667,1.4,0.595238095,0.291666667,0.944444444,0,0.714285714,7.619047619,1.4,0.333333333,5,0.666666667,4.4,1
0701phonethip-0701 Xamnua-Hep B vaccine,Laos,EPI Logistics,Auto EWARS,2023-06,1.392433333,7,9,1.5,1.3125,0.888888889,0.583333333,1.2,0,0.777777778,5.46031746,1.8,0.333333333,7,0.5,2.2,1
