time_period,rainfall,mean_temperature,disease_cases,population,location
2016-05,42.252,20.27,20788,1513744.92,fSyvbMUZWqJ
2016-06,2.624,20.24,15581,1513744.92,fSyvbMUZWqJ
2016-07,1.044,21.15,6690,1513744.92,fSyvbMUZWqJ
2016-08,6.013,21.69,2954,1513744.92,fSyvbMUZWqJ
2016-09,80.577,21.25,6235,1513744.92,fSyvbMUZWqJ
2016-10,124.632,20.32,15984,1513744.92,fSyvbMUZWqJ
2016-11,178.226,19.23,32132,1513744.92,fSyvbMUZWqJ
2016-12,89.548,19.45,28144,1513744.92,fSyvbMUZWqJ
2017-01,75.809,20.63,30712,1568983,fSyvbMUZWqJ
2017-02,116.596,19.87,15330,1568983,fSyvbMUZWqJ
2017-03,156.048,19.74,11157,1568983,fSyvbMUZWqJ
2017-04,129.081,19.44,11338,1568983,fSyvbMUZWqJ
2017-05,115.27,19.26,14498,1568983,fSyvbMUZWqJ
2017-06,3.229,20.49,13760,1568983,fSyvbMUZWqJ
2017-07,1.295,21.36,8692,1568983,fSyvbMUZWqJ
2017-08,36.293,21,6578,1568983,fSyvbMUZWqJ
2017-09,108.819,20.15,7659,1568983,fSyvbMUZWqJ
2017-10,140.414,20.09,10811,1568983,fSyvbMUZWqJ
2017-11,156.818,19.08,15203,1568983,fSyvbMUZWqJ
2017-12,113.409,19.83,20723,1568983,fSyvbMUZWqJ
2018-01,181.041,19.59,23954,1723771,fSyvbMUZWqJ
2018-02,115.882,20.24,17913,1723771,fSyvbMUZWqJ
2018-03,185.194,19.53,17311,1723771,fSyvbMUZWqJ
2018-04,310.401,18.9,15480,1723771,fSyvbMUZWqJ
2018-05,99.365,19.07,17311,1723771,fSyvbMUZWqJ
2018-06,16.702,19.71,16510,1723771,fSyvbMUZWqJ
2018-07,3.444,19.63,11228,1723771,fSyvbMUZWqJ
2018-08,124.504,19.68,6610,1723771,fSyvbMUZWqJ
2018-09,61.812,19.75,7264,1723771,fSyvbMUZWqJ
2018-10,129.266,19.64,9550,1723771,fSyvbMUZWqJ
2018-11,143.973,19.51,14828,1723771,fSyvbMUZWqJ
2018-12,128.838,19.21,18083,1723771,fSyvbMUZWqJ
2019-01,82.465,20.15,20157,1655871,fSyvbMUZWqJ
2019-02,89.045,20.55,17834,1655871,fSyvbMUZWqJ
2019-03,130.449,20.54,21963,1655871,fSyvbMUZWqJ
2019-04,142.78,19.99,19974,1655871,fSyvbMUZWqJ
2019-05,151.01,19.22,25757,1655871,fSyvbMUZWqJ
2019-06,34.293,19.89,29444,1655871,fSyvbMUZWqJ
2019-07,22.431,20.35,24534,1655871,fSyvbMUZWqJ
2019-08,40.116,20.71,9225,1655871,fSyvbMUZWqJ
2019-09,81.217,20.38,8884,1655871,fSyvbMUZWqJ
2019-10,215.213,18.81,16431,1655871,fSyvbMUZWqJ
2019-11,138.661,19.64,19747,1655871,fSyvbMUZWqJ
2019-12,191.249,19.53,20414,1655871,fSyvbMUZWqJ
2020-01,97.744,20.42,18564,1811840.38,fSyvbMUZWqJ
2020-02,131.867,20.46,16438,1806890,fSyvbMUZWqJ
2020-03,215.378,20.18,11790,1811840.38,fSyvbMUZWqJ
2020-04,265.175,19.81,6337,1811840.38,fSyvbMUZWqJ
2020-05,84.904,19.81,4258,1811840.38,fSyvbMUZWqJ
2020-06,39.862,19.83,4168,1811840.38,fSyvbMUZWqJ
2020-07,4.604,20.47,2570,1811840.38,fSyvbMUZWqJ
2020-08,19.165,21.63,2547,1811840.38,fSyvbMUZWqJ
2020-09,82.84,20.61,2952,1811840.38,fSyvbMUZWqJ
2020-10,172.806,19.83,3235,1811840.38,fSyvbMUZWqJ
2020-11,183.979,19.12,3573,1811840.38,fSyvbMUZWqJ
2020-12,106.443,19.44,3329,1811840.38,fSyvbMUZWqJ
2021-01,101.04,19.62,3536,983870,fSyvbMUZWqJ
2021-02,121.036,20.3,3891,983870,fSyvbMUZWqJ
2021-03,148.644,19.85,4573,983870,fSyvbMUZWqJ
2021-04,145.918,19.12,4923,983870,fSyvbMUZWqJ
2021-05,133.369,19.32,6323,983870,fSyvbMUZWqJ
2021-06,4.356,19.86,4456,983870,fSyvbMUZWqJ
2021-07,3.314,20.53,3623,983870,fSyvbMUZWqJ
2021-08,42.715,20.58,3364,983870,fSyvbMUZWqJ
2021-09,92.416,20.32,3291,983870,fSyvbMUZWqJ
2021-10,100.371,20.47,4287,983870,fSyvbMUZWqJ
2021-11,116.241,19.79,5687,983870,fSyvbMUZWqJ
2021-12,138.267,19.53,4822,983870,fSyvbMUZWqJ
2022-01,55.612,20.17,4307,1210771,fSyvbMUZWqJ
2022-02,134.056,19.63,4001,1210771,fSyvbMUZWqJ
2022-03,128.891,20.12,4439,1210771,fSyvbMUZWqJ
2022-04,264.556,19.44,5053,1210771,fSyvbMUZWqJ
2022-05,92.516,19.41,6006,1210771,fSyvbMUZWqJ
2022-06,3.704,18.88,4258,1210771,fSyvbMUZWqJ
2022-07,19.259,20.28,4083,1210771,fSyvbMUZWqJ
2022-08,84.286,19.85,3646,1210771,fSyvbMUZWqJ
2022-09,49.429,20.03,4813,1210771,fSyvbMUZWqJ
2022-10,62.607,20.61,5773,1210771,fSyvbMUZWqJ
2022-11,220.346,19.22,6179,1210771,fSyvbMUZWqJ
2022-12,160.325,18.84,6140,1210771,fSyvbMUZWqJ
2023-01,67.783,19.6,3736,1095109,fSyvbMUZWqJ
2023-02,105.936,20.62,2812,1095109,fSyvbMUZWqJ
2023-03,237.318,19.39,3163,1095109,fSyvbMUZWqJ
2023-04,199.755,19.2,2621,1095109,fSyvbMUZWqJ
2023-05,80.193,20.2,2751,1095109,fSyvbMUZWqJ
2023-06,9.771,20.76,3476,1095109,fSyvbMUZWqJ
2023-07,0.459,21.39,2721,1095109,fSyvbMUZWqJ
2023-08,3.554,22.52,1805,1095109,fSyvbMUZWqJ
2023-09,122.467,20.75,2153,1095109,fSyvbMUZWqJ
2023-10,129.831,20.56,4029,1095109,fSyvbMUZWqJ
2023-11,242.197,18.86,4894,1095109,fSyvbMUZWqJ
2023-12,138.018,20.08,4813,1095109,fSyvbMUZWqJ
2024-01,174.839,20.33,4984,1143004.96,fSyvbMUZWqJ
2024-02,124.464,20.84,3694,1139882,fSyvbMUZWqJ
2024-03,96.169,20.96,3716,1143004.96,fSyvbMUZWqJ
2024-04,191.378,19.9,4375,1143004.96,fSyvbMUZWqJ
2024-05,53.791,20.89,4231,1143004.96,fSyvbMUZWqJ
2024-06,1.751,21.3,4052,1143004.96,fSyvbMUZWqJ
2024-07,2.334,22.26,2530,1143004.96,fSyvbMUZWqJ
2024-08,5.594,22.43,3588,1143004.96,fSyvbMUZWqJ
2024-09,39.501,22,4675,1143004.96,fSyvbMUZWqJ
2024-10,119.375,20.49,6782,1143004.96,fSyvbMUZWqJ
2024-11,207.079,19.51,14592,1143004.96,fSyvbMUZWqJ
2024-12,142.994,19.74,11118,1143004.96,fSyvbMUZWqJ
2015-01,48.919,20.1,16745,563556,n95lDV3pgL5
2015-02,67.903,20.07,19452,563556,n95lDV3pgL5
2015-03,100.652,19.74,21362,563556,n95lDV3pgL5
2015-04,135.651,18.81,23914,563556,n95lDV3pgL5
2015-05,74.07,19.38,21159,563556,n95lDV3pgL5
2015-06,18.106,19.72,34493,563556,n95lDV3pgL5
2015-07,2.705,20.65,17242,563556,n95lDV3pgL5
2015-08,2.299,21.3,9454,563556,n95lDV3pgL5
2015-09,39.295,20.62,18604,563556,n95lDV3pgL5
2015-10,173.978,19.35,33275,563556,n95lDV3pgL5
2015-11,135.352,18.69,43719,563556,n95lDV3pgL5
2015-12,98.441,19.27,49823,563556,n95lDV3pgL5
2016-01,103.29,19.92,31164,564277.74,n95lDV3pgL5
2016-02,51.907,21.04,23592,562736,n95lDV3pgL5
2016-03,53.116,20.9,15855,564277.74,n95lDV3pgL5
2016-04,233.534,19.36,11433,564277.74,n95lDV3pgL5
2016-05,31.94,20.26,16423,564277.74,n95lDV3pgL5
2016-06,3.44,20.04,15793,564277.74,n95lDV3pgL5
2016-07,1.866,20.57,6264,564277.74,n95lDV3pgL5
2016-08,5.705,21.3,4886,564277.74,n95lDV3pgL5
2016-09,64.116,21.01,10424,564277.74,n95lDV3pgL5
2016-10,115.282,19.91,17414,564277.74,n95lDV3pgL5
2016-11,115.434,18.78,31573,564277.74,n95lDV3pgL5
2016-12,56.484,19.03,32503,564277.74,n95lDV3pgL5
2017-01,51.957,20.19,31341,519207,n95lDV3pgL5
2017-02,86.506,19.46,25404,519207,n95lDV3pgL5
2017-03,107.707,19.43,18742,519207,n95lDV3pgL5
2017-04,86.078,19.06,22978,519207,n95lDV3pgL5
2017-05,99.779,18.93,25674,519207,n95lDV3pgL5
2017-06,2.513,20.03,27187,519207,n95lDV3pgL5
2017-07,3.936,20.39,20401,519207,n95lDV3pgL5
2017-08,25.354,20.63,17328,519207,n95lDV3pgL5
2017-09,70.478,19.94,24362,519207,n95lDV3pgL5
2017-10,113.947,19.6,37238,519207,n95lDV3pgL5
2017-11,104.981,18.74,37520,519207,n95lDV3pgL5
2017-12,94.415,19.44,36325,519207,n95lDV3pgL5
2018-01,138.223,19.01,45709,668923,n95lDV3pgL5
2018-02,66.15,19.86,33721,668923,n95lDV3pgL5
2018-03,107.185,19.32,34385,668923,n95lDV3pgL5
2018-04,262.901,18.59,22535,668923,n95lDV3pgL5
2018-05,73.577,18.86,21512,668923,n95lDV3pgL5
2018-06,9.849,19.52,16977,668923,n95lDV3pgL5
2018-07,3.022,19.41,9020,668923,n95lDV3pgL5
2018-08,75.244,19.64,7234,668923,n95lDV3pgL5
2018-09,33.237,19.58,10858,668923,n95lDV3pgL5
2018-10,98.944,19.31,18451,668923,n95lDV3pgL5
2018-11,107.699,19.07,26798,668923,n95lDV3pgL5
2018-12,107.671,18.84,29303,668923,n95lDV3pgL5
2019-01,72.303,19.71,28052,713948,n95lDV3pgL5
2019-02,51.255,20.11,25718,713948,n95lDV3pgL5
2019-03,76.733,20.13,25054,713948,n95lDV3pgL5
2019-04,102.855,19.77,30021,713948,n95lDV3pgL5
2019-05,114.526,18.85,37244,713948,n95lDV3pgL5
2019-06,16.008,19.54,44226,713948,n95lDV3pgL5
2019-07,12.295,20.1,34658,713948,n95lDV3pgL5
2019-08,28.192,20.6,14314,713948,n95lDV3pgL5
2019-09,62.459,20.19,14609,713948,n95lDV3pgL5
2019-10,167.788,18.37,17880,713948,n95lDV3pgL5
2019-11,103.986,19.15,9228,713948,n95lDV3pgL5
2019-12,141.397,19.23,5301,713948,n95lDV3pgL5
2020-01,92.328,19.94,6352,666252.36,n95lDV3pgL5
2020-02,120.697,20.03,5659,664432,n95lDV3pgL5
2020-03,217.394,19.81,6286,666252.36,n95lDV3pgL5
2020-04,247.941,19.43,4111,666252.36,n95lDV3pgL5
2020-05,60.18,19.55,3894,666252.36,n95lDV3pgL5
2020-06,29.795,19.64,4127,666252.36,n95lDV3pgL5
2020-07,5.331,20,3209,666252.36,n95lDV3pgL5
2020-08,17.666,21.27,3670,666252.36,n95lDV3pgL5
2020-09,42.969,20.46,7707,666252.36,n95lDV3pgL5
2020-10,131.088,19.48,11596,666252.36,n95lDV3pgL5
2020-11,126.625,18.77,10828,666252.36,n95lDV3pgL5
2020-12,77.929,19.12,5676,666252.36,n95lDV3pgL5
2021-01,84.346,19.09,2362,464144,n95lDV3pgL5
2021-02,82.311,19.73,3063,464144,n95lDV3pgL5
2021-03,102.905,19.35,3575,464144,n95lDV3pgL5
2021-04,104.896,18.65,2920,464144,n95lDV3pgL5
2021-05,115.796,19.02,3622,464144,n95lDV3pgL5
2021-06,4.849,19.44,4487,464144,n95lDV3pgL5
2021-07,2.72,19.97,4737,464144,n95lDV3pgL5
2021-08,28.693,20.16,5331,464144,n95lDV3pgL5
2021-09,65.176,20.04,5508,464144,n95lDV3pgL5
2021-10,69.911,19.84,7393,464144,n95lDV3pgL5
2021-11,83.656,19.25,3367,464144,n95lDV3pgL5
2021-12,80.297,19.06,1925,464144,n95lDV3pgL5
2022-01,93.306,19.61,2515,486467,n95lDV3pgL5
2022-02,167.364,18.96,1523,486467,n95lDV3pgL5
2022-03,127.495,19.59,1462,486467,n95lDV3pgL5
2022-04,215.855,18.96,1178,486467,n95lDV3pgL5
2022-05,59.363,19.13,1627,486467,n95lDV3pgL5
2022-06,4.117,18.6,1665,486467,n95lDV3pgL5
2022-07,20.267,19.87,1026,486467,n95lDV3pgL5
2022-08,58.887,19.49,690,486467,n95lDV3pgL5
2022-09,39.302,19.72,590,486467,n95lDV3pgL5
2022-10,42.988,20.34,604,486467,n95lDV3pgL5
2022-11,206.689,18.86,570,486467,n95lDV3pgL5
2022-12,126.223,18.44,693,486467,n95lDV3pgL5
2023-01,55.333,18.99,752,430605,n95lDV3pgL5
2023-02,83.673,19.85,710,430605,n95lDV3pgL5
2023-03,210.466,18.93,445,430605,n95lDV3pgL5
2023-04,163.289,18.77,306,430605,n95lDV3pgL5
2023-05,66.629,20.01,318,430605,n95lDV3pgL5
2023-06,9.338,20.42,353,430605,n95lDV3pgL5
2023-07,0.768,20.73,385,430605,n95lDV3pgL5
2023-08,1.117,22.05,252,430605,n95lDV3pgL5
2023-09,111.622,20.17,266,430605,n95lDV3pgL5
2023-10,88.21,19.99,382,430605,n95lDV3pgL5
2023-11,218.211,18.43,246,430605,n95lDV3pgL5
2023-12,101.886,19.77,238,430605,n95lDV3pgL5
2024-01,171.248,19.67,326,607099.74,n95lDV3pgL5
2024-02,98.129,20.2,275,605441,n95lDV3pgL5
2024-03,86.979,20.41,238,607099.74,n95lDV3pgL5
2024-04,160.054,19.53,267,607099.74,n95lDV3pgL5
2024-05,48.466,20.69,201,607099.74,n95lDV3pgL5
2024-06,2.568,20.63,111,607099.74,n95lDV3pgL5
2024-07,6.754,21.28,121,607099.74,n95lDV3pgL5
2024-08,4.052,22,180,607099.74,n95lDV3pgL5
2024-09,32.084,21.83,340,607099.74,n95lDV3pgL5
2024-10,88.007,20.06,534,607099.74,n95lDV3pgL5
2024-11,159.759,19.07,435,607099.74,n95lDV3pgL5
2024-12,102.931,19.52,332,607099.74,n95lDV3pgL5
2015-01,42.288,21.68,38724,483770.1,ERRCgvW7La1
2015-02,74.558,21.74,19346,483770.1,ERRCgvW7La1
2015-03,112.787,21.51,18717,483770.1,ERRCgvW7La1
2015-04,169.365,20.11,26846,483770.1,ERRCgvW7La1
2015-05,56.935,20.78,30648,483770.1,ERRCgvW7La1
2015-06,17.039,21.75,38990,483770.1,ERRCgvW7La1
2015-07,2.345,22.58,22341,483770.1,ERRCgvW7La1
2015-08,11.326,22.96,9416,483770.1,ERRCgvW7La1
2015-09,56.964,22.15,13999,483770.1,ERRCgvW7La1
2015-10,199.347,21.06,47636,483770.1,ERRCgvW7La1
2015-11,158.894,20.22,69261,483770.1,ERRCgvW7La1
2015-12,97.79,20.7,64964,483770.1,ERRCgvW7La1
2016-01,76.595,21.46,22770,429269.87,ERRCgvW7La1
2016-02,52.602,22.63,14309,428097,ERRCgvW7La1
2016-03,63.471,22.61,18041,429269.87,ERRCgvW7La1
2016-04,179.227,20.73,27395,429269.87,ERRCgvW7La1
2016-05,35.796,21.49,50645,429269.87,ERRCgvW7La1
2016-06,1.671,21.69,44782,429269.87,ERRCgvW7La1
2016-07,0.518,22.55,21530,429269.87,ERRCgvW7La1
2016-08,4.192,23.18,13161,429269.87,ERRCgvW7La1
2016-09,57.658,22.65,19305,429269.87,ERRCgvW7La1
2016-10,87.678,21.77,49358,429269.87,ERRCgvW7La1
2016-11,148.761,20.59,59053,429269.87,ERRCgvW7La1
2016-12,79.439,20.86,74774,429269.87,ERRCgvW7La1
2017-01,62.508,21.82,62703,497151,ERRCgvW7La1
2017-02,93.158,21.32,39294,497151,ERRCgvW7La1
2017-03,117.566,21.02,39228,497151,ERRCgvW7La1
2017-04,101.668,20.71,42664,497151,ERRCgvW7La1
2017-05,84.754,20.63,59339,497151,ERRCgvW7La1
2017-06,1.495,22.2,69269,497151,ERRCgvW7La1
2017-07,0.632,23.1,39906,497151,ERRCgvW7La1
2017-08,27.662,22.41,22447,497151,ERRCgvW7La1
2017-09,75.801,21.45,34602,497151,ERRCgvW7La1
2017-10,105.934,21.49,57679,497151,ERRCgvW7La1
2017-11,115.793,20.47,73532,497151,ERRCgvW7La1
2017-12,104.024,20.97,66903,497151,ERRCgvW7La1
2018-01,129.978,20.44,59893,544461.35,ERRCgvW7La1
2018-02,91.045,21.62,50301,544461.35,ERRCgvW7La1
2018-03,139.04,20.67,35026,544461.35,ERRCgvW7La1
2018-04,296.662,19.86,45778,544461.35,ERRCgvW7La1
2018-05,76.022,20.23,57350,544461.35,ERRCgvW7La1
2018-06,7.011,20.96,55181,544461.35,ERRCgvW7La1
2018-07,3.225,20.97,36981,544461.35,ERRCgvW7La1
2018-08,96.541,21.03,25642,544461.35,ERRCgvW7La1
2018-09,38.969,21.19,24167,544461.35,ERRCgvW7La1
2018-10,104.445,21.08,40741,544461.35,ERRCgvW7La1
2018-11,97.343,21.05,63879,544461.35,ERRCgvW7La1
2018-12,117.366,20.46,81509,544461.35,ERRCgvW7La1
2019-01,73.722,21.38,65765,542780,ERRCgvW7La1
2019-02,70.01,21.92,46607,542780,ERRCgvW7La1
2019-03,90.79,22.03,39915,542780,ERRCgvW7La1
2019-04,111.999,21.27,37684,542780,ERRCgvW7La1
2019-05,97.849,20.48,19377,542780,ERRCgvW7La1
2019-06,31.745,21.32,12780,542780,ERRCgvW7La1
2019-07,10.447,21.97,6851,542780,ERRCgvW7La1
2019-08,34.691,22.25,3570,542780,ERRCgvW7La1
2019-09,59.442,21.73,3281,542780,ERRCgvW7La1
2019-10,192.104,20.14,2865,542780,ERRCgvW7La1
2019-11,110.238,20.84,2294,542780,ERRCgvW7La1
2019-12,185.034,20.36,2266,542780,ERRCgvW7La1
2020-01,81.537,21.29,2540,573013.61,ERRCgvW7La1
2020-02,126.234,21.5,1857,571448,ERRCgvW7La1
2020-03,174.019,21.23,883,573013.61,ERRCgvW7La1
2020-04,213.614,20.81,1702,573013.61,ERRCgvW7La1
2020-05,48.052,21.13,1172,573013.61,ERRCgvW7La1
2020-06,30.213,21.37,1371,573013.61,ERRCgvW7La1
2020-07,2.73,21.68,1072,573013.61,ERRCgvW7La1
2020-08,14.665,22.86,1378,573013.61,ERRCgvW7La1
2020-09,53.283,21.95,1300,573013.61,ERRCgvW7La1
2020-10,121.085,21.23,982,573013.61,ERRCgvW7La1
2020-11,156.693,20.38,1314,573013.61,ERRCgvW7La1
2020-12,95.004,20.64,537,573013.61,ERRCgvW7La1
2021-01,95.802,20.68,443,521013,ERRCgvW7La1
2021-02,81.568,21.28,236,521013,ERRCgvW7La1
2021-03,103.199,21.2,362,521013,ERRCgvW7La1
2021-04,125.071,20.14,443,521013,ERRCgvW7La1
2021-05,127.049,20.41,617,521013,ERRCgvW7La1
2021-06,2.112,21.24,380,521013,ERRCgvW7La1
2021-07,3.402,21.67,298,521013,ERRCgvW7La1
2021-08,30.129,22.04,566,521013,ERRCgvW7La1
2021-09,72.662,21.71,423,521013,ERRCgvW7La1
2021-10,63.854,21.98,202,521013,ERRCgvW7La1
2021-11,77.846,21.21,290,521013,ERRCgvW7La1
2021-12,113.984,20.92,511,521013,ERRCgvW7La1
2022-01,65.202,21.12,166,534595,ERRCgvW7La1
2022-02,116.177,20.55,137,534595,ERRCgvW7La1
2022-03,95.564,21.51,119,534595,ERRCgvW7La1
2022-04,171.062,20.77,179,534595,ERRCgvW7La1
2022-05,73.112,20.65,159,534595,ERRCgvW7La1
2022-06,1.649,20.4,221,534595,ERRCgvW7La1
2022-07,15.93,21.56,173,534595,ERRCgvW7La1
2022-08,63.439,21.23,183,534595,ERRCgvW7La1
2022-09,43.886,21.48,159,534595,ERRCgvW7La1
2022-10,47.762,22.16,102,534595,ERRCgvW7La1
2022-11,175.221,20.4,153,534595,ERRCgvW7La1
2022-12,146.276,20.15,197,534595,ERRCgvW7La1
2023-01,41.162,20.9,213,569305,ERRCgvW7La1
2023-02,71.867,22.07,147,569305,ERRCgvW7La1
2023-03,184.343,20.48,171,569305,ERRCgvW7La1
2023-04,206.492,20.27,170,569305,ERRCgvW7La1
2023-05,71.499,21.54,152,569305,ERRCgvW7La1
2023-06,6.317,22.23,144,569305,ERRCgvW7La1
2023-07,0.149,22.61,130,569305,ERRCgvW7La1
2023-08,2.093,23.93,136,569305,ERRCgvW7La1
2023-09,91.486,21.97,79,569305,ERRCgvW7La1
2023-10,91.57,22.06,229,569305,ERRCgvW7La1
2023-11,217.116,20.05,187,569305,ERRCgvW7La1
2023-12,109.154,21.13,137,569305,ERRCgvW7La1
2024-01,104.423,21.01,158,470689.04,ERRCgvW7La1
2024-02,100.037,21.9,78,469403,ERRCgvW7La1
2024-03,89.243,22.22,83,470689.04,ERRCgvW7La1
2024-04,196.335,20.73,116,470689.04,ERRCgvW7La1
2024-05,25.524,22.24,148,470689.04,ERRCgvW7La1
2024-06,0.772,22.84,162,470689.04,ERRCgvW7La1
2024-07,1.852,23.69,170,470689.04,ERRCgvW7La1
2024-08,4.897,23.72,262,470689.04,ERRCgvW7La1
2024-09,30.482,23.44,367,470689.04,ERRCgvW7La1
2024-10,81.033,21.92,358,470689.04,ERRCgvW7La1
2024-11,138.931,20.89,1546,470689.04,ERRCgvW7La1
2024-12,113.558,20.83,1333,470689.04,ERRCgvW7La1
2015-01,109.37,15.91,1164,1103285,yqapGWqiEra
2015-02,220.34,16.24,1579,1103285,yqapGWqiEra
2015-03,294.317,16.07,945,1103285,yqapGWqiEra
2015-04,587.6,15.41,1352,1103285,yqapGWqiEra
2015-05,201.204,15.81,2145,1103285,yqapGWqiEra
2015-06,316.597,15.49,8887,1103285,yqapGWqiEra
2015-07,43.337,15.74,6646,1103285,yqapGWqiEra
2015-08,61.066,16.09,1512,1103285,yqapGWqiEra
2015-09,283.257,16.13,847,1103285,yqapGWqiEra
2015-10,499.492,15.73,966,1103285,yqapGWqiEra
2015-11,547.312,15.3,2824,1103285,yqapGWqiEra
2015-12,839.98,15.5,5614,1103285,yqapGWqiEra
2016-01,277.097,16.32,7499,1015856.56,yqapGWqiEra
2016-02,198.5,17.09,8592,1013081,yqapGWqiEra
2016-03,757.068,17.16,3888,1015856.56,yqapGWqiEra
2016-04,481.588,16.33,3723,1015856.56,yqapGWqiEra
2016-05,193.203,16.27,9160,1015856.56,yqapGWqiEra
2016-06,105.422,15.43,18597,1015856.56,yqapGWqiEra
2016-07,47.161,15.78,6259,1015856.56,yqapGWqiEra
2016-08,37.044,16.33,1177,1015856.56,yqapGWqiEra
2016-09,275.118,16.25,1190,1015856.56,yqapGWqiEra
2016-10,366.788,16.22,1687,1015856.56,yqapGWqiEra
2016-11,480.643,15.58,3712,1015856.56,yqapGWqiEra
2016-12,202.342,15.74,4054,1015856.56,yqapGWqiEra
2017-01,188.664,16.46,4648,1131890,yqapGWqiEra
2017-02,417.724,15.67,2779,1131890,yqapGWqiEra
2017-03,331.335,16.05,1892,1131890,yqapGWqiEra
2017-04,223.169,15.89,1596,1131890,yqapGWqiEra
2017-05,136.976,15.74,2184,1131890,yqapGWqiEra
2017-06,85.233,15.78,2357,1131890,yqapGWqiEra
2017-07,72.659,15.72,1873,1131890,yqapGWqiEra
2017-08,258.891,15.51,1270,1131890,yqapGWqiEra
2017-09,385.966,15.59,1162,1131890,yqapGWqiEra
2017-10,472.728,15.73,1072,1131890,yqapGWqiEra
2017-11,493.43,15.29,1561,1131890,yqapGWqiEra
2017-12,289.552,15.7,1976,1131890,yqapGWqiEra
2018-01,337.807,15.29,3240,1215484,yqapGWqiEra
2018-02,376.131,16.19,1689,1215484,yqapGWqiEra
2018-03,407.988,15.77,3099,1215484,yqapGWqiEra
2018-04,629.867,15.44,3924,1215484,yqapGWqiEra
2018-05,190.515,15.55,6083,1215484,yqapGWqiEra
2018-06,91.303,15.39,6565,1215484,yqapGWqiEra
2018-07,59.688,14.95,2924,1215484,yqapGWqiEra
2018-08,237.868,15.22,1212,1215484,yqapGWqiEra
2018-09,252.394,15.64,755,1215484,yqapGWqiEra
2018-10,444.884,15.55,771,1215484,yqapGWqiEra
2018-11,524.971,15.75,1265,1215484,yqapGWqiEra
2018-12,386.141,15.32,2125,1215484,yqapGWqiEra
2019-01,326.567,15.86,1670,1053095,yqapGWqiEra
2019-02,227.437,16.42,2531,1053095,yqapGWqiEra
2019-03,302.499,16.33,2141,1053095,yqapGWqiEra
2019-04,362.254,16.33,1376,1053095,yqapGWqiEra
2019-05,232.172,15.89,1426,1053095,yqapGWqiEra
2019-06,250.096,15.31,2500,1053095,yqapGWqiEra
2019-07,143.239,15.37,3256,1053095,yqapGWqiEra
2019-08,192.195,15.57,1761,1053095,yqapGWqiEra
2019-09,311.495,15.69,1067,1053095,yqapGWqiEra
2019-10,482.94,14.95,978,1053095,yqapGWqiEra
2019-11,482.451,15.68,869,1053095,yqapGWqiEra
2019-12,570.357,15.58,1225,1053095,yqapGWqiEra
2020-01,344.197,15.99,1726,1250892.74,yqapGWqiEra
2020-02,528.565,16.28,1688,1247475,yqapGWqiEra
2020-03,640.598,16.24,1146,1250892.74,yqapGWqiEra
2020-04,443.493,16.05,636,1250892.74,yqapGWqiEra
2020-05,209.973,16.07,944,1250892.74,yqapGWqiEra
2020-06,160.844,15.32,1791,1250892.74,yqapGWqiEra
2020-07,105.376,14.97,2040,1250892.74,yqapGWqiEra
2020-08,266.063,15.73,635,1250892.74,yqapGWqiEra
2020-09,355.008,15.52,474,1250892.74,yqapGWqiEra
2020-10,516.148,15.32,758,1250892.74,yqapGWqiEra
2020-11,553.723,15.19,472,1250892.74,yqapGWqiEra
2020-12,370.641,15.35,717,1250892.74,yqapGWqiEra
2021-01,258.194,15.39,738,652038,yqapGWqiEra
2021-02,237.73,16.19,1114,652038,yqapGWqiEra
2021-03,409.543,15.72,862,652038,yqapGWqiEra
2021-04,328.109,15.46,738,652038,yqapGWqiEra
2021-05,251.806,15.7,794,652038,yqapGWqiEra
2021-06,68.4,15.22,1638,652038,yqapGWqiEra
2021-07,58.265,15.19,1269,652038,yqapGWqiEra
2021-08,211.078,15.45,583,652038,yqapGWqiEra
2021-09,381.02,15.39,439,652038,yqapGWqiEra
2021-10,547.214,15.63,504,652038,yqapGWqiEra
2021-11,393.585,15.51,694,652038,yqapGWqiEra
2021-12,315.815,15.59,1126,652038,yqapGWqiEra
2022-01,170.174,15.75,842,603790,yqapGWqiEra
2022-02,268.711,15.53,697,603790,yqapGWqiEra
2022-03,388.649,16.1,725,603790,yqapGWqiEra
2022-04,495.384,15.71,931,603790,yqapGWqiEra
2022-05,294.389,15.55,893,603790,yqapGWqiEra
2022-06,48.333,14.78,1506,603790,yqapGWqiEra
2022-07,93.891,15.26,999,603790,yqapGWqiEra
2022-08,276.401,15.17,877,603790,yqapGWqiEra
2022-09,448.264,14.97,673,603790,yqapGWqiEra
2022-10,341.037,15.66,560,603790,yqapGWqiEra
2022-11,682.342,14.93,532,603790,yqapGWqiEra
2022-12,413.788,14.67,843,603790,yqapGWqiEra
2023-01,206.609,15.15,586,776736,yqapGWqiEra
2023-02,281.422,15.93,482,776736,yqapGWqiEra
2023-03,733.791,15.18,488,776736,yqapGWqiEra
2023-04,446.403,15.51,533,776736,yqapGWqiEra
2023-05,166.28,16.18,639,776736,yqapGWqiEra
2023-06,161.067,15.54,720,776736,yqapGWqiEra
2023-07,18.652,15.73,559,776736,yqapGWqiEra
2023-08,60.351,16.6,535,776736,yqapGWqiEra
2023-09,490.143,15.7,478,776736,yqapGWqiEra
2023-10,413.995,15.95,534,776736,yqapGWqiEra
2023-11,584.549,15.18,446,776736,yqapGWqiEra
